College,Branch,Quota,Category,Gender,Opening Rank,Closing Rank
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Physical System),All India,OPEN (PWD),Gender-Neutral,1692,1692
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Physical System),All India,EWS,Gender-Neutral,4504,4988
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Physical System),All India,OBC-NCL,Gender-Neutral,9064,13107
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Physical System),All India,OBC-NCL (PWD),Gender-Neutral,1516,1516
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Physical System),All India,SC,Gender-Neutral,7348,8520
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Physical System),All India,ST,Gender-Neutral,4015,4408
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Security),All India,OPEN,Gender-Neutral,21825,28645
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Security),All India,OPEN PWD,Gender-Neutral,1450,1450
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Security),All India,EWS,Gender-Neutral,4319,4561
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Security),All India,OBC-NCL,Gender-Neutral,8012,12010
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Security),All India,OBC-NCL (PWD),Gender-Neutral,1290,1290
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Security),All India,SC,Gender-Neutral,7152,8161
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Cyber Security),All India,ST,Gender-Neutral,3807,3998
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Data Science),All India,OPEN,Gender-Neutral,14306,26032
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Data Science),All India,OPEN (PWD),Gender-Neutral,1102,1102
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Data Science),All India,EWS,Gender-Neutral,3942,4293
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Data Science),All India,OBC-NCL,Gender-Neutral,8620,10907
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Data Science),All India,OBC-NCL (PWD),Gender-Neutral,719,719
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Data Science),All India,SC,Gender-Neutral,3187,7043
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (Data Science),All India,ST,Gender-Neutral,2581,3755
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,26484,35763
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,OPEN (PWD),Gender-Neutral,2285,2292
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,5100,5530
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,11310,14328
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,OBC-NCL (PWD),Gender-Neutral,1310,1355
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,SC,Gender-Neutral,7249,9240
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,ST,Gender-Neutral,4021,4588
Indian Institute of Information Technology Bhopal,Information Technology,All India,OPEN,Gender-Neutral,26233,32611
Indian Institute of Information Technology Bhopal,Information Technology,All India,OPEN (PWD),Gender-Neutral,1938,1985
Indian Institute of Information Technology Bhopal,Information Technology,All India,EWS,Gender-Neutral,4566,5058
Indian Institute of Information Technology Bhopal,Information Technology,All India,EWS (PWD),Gender-Neutral,307,307
Indian Institute of Information Technology Bhopal,Information Technology,All India,OBC-NCL,Gender-Neutral,9206,13086
Indian Institute of Information Technology Bhopal,Information Technology,All India,OBC-NCL (PwD),Gender-Neutral,998,1110
Indian Institute of Information Technology Bhopal,Information Technology,All India,SC,Gender-Neutral,7512,8833
Indian Institute of Information Technology Bhopal,Information Technology,All India,ST,Gender-Neutral,2513,4599
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,OPEN,Gender-Neutral,36006,40291
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,OPEN (PWD),Gender-Neutral,3258,3258
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,EWS,Gender-Neutral,6041,6768
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,OBC-NCL,Gender-Neutral,14562,16325
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,SC,Gender-Neutral,9274,9475
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,ST,Gender-Neutral,4713,5139
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,OPEN,Female-only,36373,46920
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,OPEN PWD,Gender-Neutral,1999,2560
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,OPEN PWD,Female-only,2368,2368
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,EWS,Gender-Neutral,5808,6276
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,EWS,Female-only,7802,8407
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,EWS PWD,Gender-Neutral,336,336
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,11733,14883
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,OBC-NCL,Female-only,17953,21553
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,OBC-NCL PWD,Gender-Neutral,1274,1274
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,SC,Gender-Neutral,7202,9523
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,SC,Female-only,6141,8347
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,ST,Gender-Neutral,2545,4240
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,ST,Female-only,5180,5303
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,OPEN,Female-only,10602,14651
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,PWD OPEN,Gender-Neutral,486,524
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,PWD OPEN,Female-only,576,576
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,952,1134
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,EWS,Female-only,2059,2412
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,PWD EWS,Gender-Neutral,80,80
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,2293,3409
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,5713,8125
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,PWD OBC-NCL,Gender-Neutral,288,288
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,SC,Gender-Neutral,1765,2162
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,SC,Female-only,3090,3637
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,PWD SC,Gender-Neutral,91,91
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,ST,Gender-Neutral,535,1138
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering,All India,ST,Female-only,2371,2378
Indian Institute of Information Technology Allahabad,Information Technology,All India,OPEN,Gender-Neutral,2064,5320
Indian Institute of Information Technology Allahabad,Information Technology,All India,OPEN,Female-only,2286,10381
Indian Institute of Information Technology Allahabad,Information Technology,All India,PWD OPEN,Gender-Neutral,106,255
Indian Institute of Information Technology Allahabad,Information Technology,All India,PWD OPEN,Female-only,339,339
Indian Institute of Information Technology Allahabad,Information Technology,All India,EWS,Gender-Neutral,624,882
Indian Institute of Information Technology Allahabad,Information Technology,All India,EWS,Female-only,1389,1836
Indian Institute of Information Technology Allahabad,Information Technology,All India,PWD EWS,Gender-Neutral,56,56
Indian Institute of Information Technology Allahabad,Information Technology,All India,OBC-NCL,Gender-Neutral,1092,2492
Indian Institute of Information Technology Allahabad,Information Technology,All India,OBC-NCL,Female-only,3019,5102
Indian Institute of Information Technology Allahabad,Information Technology,All India,PWD OBC-NCL,Gender-Neutral,144,210
Indian Institute of Information Technology Allahabad,Information Technology,All India,PWD OBC-NCL,Female-only,234,234
Indian Institute of Information Technology Allahabad,Information Technology,All India,SC,Gender-Neutral,742,1694
Indian Institute of Information Technology Allahabad,Information Technology,All India,SC,Female-only,1392,2999
Indian Institute of Information Technology Allahabad,Information Technology,All India,PWD SC,Gender-Neutral,43,50
Indian Institute of Information Technology Allahabad,Information Technology,All India,ST,Gender-Neutral,544,865
Indian Institute of Information Technology Allahabad,Information Technology,All India,ST,Female-only,738,1186
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,All India,OPEN,Gender-Neutral,1783,5496
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,All India,OPEN,Female-only,6587,10492
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,All India,PWD OPEN,Gender-Neutral,210,210
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,All India,EWS,Gender-Neutral,650,862
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,All India,EWS,Female-only,1845,1845
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,All India,OBC-NCL,Gender-Neutral,1635,2496
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,All India,OBC-NCL,Female-only,5444,5499
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,All India,PWD OBC-NCL,Gender-Neutral,198,198
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,All India,SC,Gender-Neutral,628,1741
Indian Institute of Information Technology Allahabad,Information Technology-Business Informatics,All India,SC,Female-only,2359,2359
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,OPEN,Female-only,29881,43979
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,OPEN (PWD),Gender-Neutral,1543,2003
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,EWS,Gender-Neutral,5740,6050
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,EWS,Female-only,7295,7642
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,EWS (PWD),Gender-Neutral,402,402
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,12094,15539
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,OBC-NCL,Female-only,14896,18686
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,OBC-NCL (PWD),Gender-Neutral,1666,1722
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,SC,Gender-Neutral,8022,9559
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,SC,Female-only,9550,9994
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,ST,Gender-Neutral,3714,4760
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,ST,Female-only,4511,4511
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,26166,42835
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,OPEN,Female-only,44014,48719
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,OPEN (PWD),Gender-Neutral,2776,2957
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,6481,6599
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,EWS,Female-only,8042,8042
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,13838,16738
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,19741,19741
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,OBC-NCL (PWD),Gender-Neutral,1626,1626
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,SC,Gender-Neutral,7770,9852
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,SC,Female-only,10424,10603
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,ST,Gender-Neutral,4591,4915
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,ST,Female-only,5329,5329
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,OPEN,Gender-Neutral,25314,40812
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,OPEN (PwD),Gender-Neutral,3028,3028
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,EWS,Gender-Neutral,5892,5892
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,EWS,Female-only,7952,7952
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,OBC-NCL,Gender-Neutral,15011,16091
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,OBC-NCL,Female-only,19794,19794
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,SC,Gender-Neutral,9385,9609
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,ST,Gender-Neutral,4834,4939
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,ST,Female-only,5317,5317
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OPEN,Gender-Neutral,41101,48544
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OPEN,Female-only,49478,51543
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OPEN (PWD),Gender-Neutral,3623,3623
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,EWS,Gender-Neutral,6843,7301
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,EWS,Female-only,8984,8984
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OBC-NCL,Gender-Neutral,16781,17571
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OBC-NCL,Female-only,22919,23769
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,SC,Gender-Neutral,9865,10348
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,SC,Female-only,11232,11232
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,ST,Gender-Neutral,5187,5340
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Artificial Intelligence and Data Science,All India,OPEN,Female-only,23237,33106
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Artificial Intelligence and Data Science,All India,OPEN (PWD),Gender-Neutral,378,378
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Artificial Intelligence and Data Science,All India,EWS,Gender-Neutral,4004,4232
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Artificial Intelligence and Data Science,All India,EWS,Female-only,4784,4784
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Artificial Intelligence and Data Science,All India,OBC-NCL,Gender-Neutral,7787,10701
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Artificial Intelligence and Data Science,All India,OBC-NCL,Female-only,13744,14952
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Artificial Intelligence and Data Science,All India,OBC-NCL (PwD),Gender-Neutral,691,691
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Artificial Intelligence and Data Science,All India,SC,Gender-Neutral,4771,6764
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Artificial Intelligence and Data Science,All India,SC,Female-only,7378,7378
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Artificial Intelligence and Data Science,All India,ST,Gender-Neutral,3245,3417
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Artificial Intelligence and Data Science,All India,ST,Female-only,4383,4383
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,OPEN,Gender-Neutral,11759,24781
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,OPEN,Female-only,21348,30414
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,OPEN (PWD),Gender-Neutral,814,1377
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,OPEN (PWD),Female-only,826,826
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,EWS,Gender-Neutral,3421,3990
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,EWS,Female-only,4327,5359
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,EWS (PWD),Gender-Neutral,192,192
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,6559,10199
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,OBC-NCL,Female-only,8526,13799
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,OBC-NCL (PwD),Gender-Neutral,573,679
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,SC,Gender-Neutral,4235,7465
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,SC,Female-only,5715,8129
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,SC (PWD),Gender-Neutral,261,327
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,ST,Gender-Neutral,2075,3530
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering,All India,ST,Female-only,3829,4458
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,20649,30596
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,OPEN,Female-only,35295,39112
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,OPEN (PWD),Gender-Neutral,1521,1521
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,4575,5277
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,EWS,Female-only,5906,6171
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,9574,11875
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,14152,16367
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,OBC-NCL (PwD),Gender-Neutral,805,805
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,SC,Gender-Neutral,5980,8451
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,SC,Female-only,8574,9206
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,ST,Gender-Neutral,2719,3838
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering,All India,ST,Female-only,4863,4863
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,OPEN,Female-only,17805,40364
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,OPEN PWD,Gender-Neutral,818,949
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,EWS,Gender-Neutral,5283,5847
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,EWS,Female-only,5786,6801
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,EWS PWD,Gender-Neutral,272,272
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,11049,15069
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,OBC-NCL,Female-only,13393,18462
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,OBC-NCL PWD,Gender-Neutral,677,897
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,SC,Gender-Neutral,4018,9076
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,SC,Female-only,3724,9587
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,SC PWD,Gender-Neutral,307,307
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,ST,Gender-Neutral,2145,4216
Indian Institute of Information Technology (IIIT) Dharwad,Computer Science and Engineering,All India,ST,Female-only,2106,2779
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,OPEN,Gender-Neutral,27360,39025
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,OPEN,Female-only,39861,43661
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,OPEN PWD,Gender-Neutral,1404,1647
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,EWS,Gender-Neutral,5767,5990
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,EWS,Female-only,6950,7094
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,OBC-NCL,Gender-Neutral,13229,15866
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,OBC-NCL,Female-only,18233,18892
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,OBC-NCL PWD,Gender-Neutral,1094,1115
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,SC,Gender-Neutral,5828,9537
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,SC,Female-only,2400,9879
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,ST,Gender-Neutral,2287,4434
Indian Institute of Information Technology (IIIT) Dharwad,Data Science and Artificial Intelligence,All India,ST,Female-only,3683,4275
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,20015,40641
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,OPEN,Female-only,41599,44918
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,OPEN PWD,Gender-Neutral,1314,1506
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,6084,6349
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,EWS,Female-only,7481,7494
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,EWS PWD,Gender-Neutral,294,294
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,13803,16250
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,19108,19755
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,OBC-NCL PWD,Gender-Neutral,1092,1092
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,SC,Gender-Neutral,8772,9686
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,SC,Female-only,10317,10412
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,ST,Gender-Neutral,3238,4563
Indian Institute of Information Technology (IIIT) Dharwad,Electronics and Communication Engineering,All India,ST,Female-only,4901,4901
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OPEN,Female-only,16782,30102
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,PWD OPEN,Gender-Neutral,536,1089
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,PWD OPEN,Female-only,1100,1100
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,EWS,Gender-Neutral,2900,3353
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,EWS,Female-only,5304,5610
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,PWD EWS,Gender-Neutral,371,371
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,5543,8096
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OBC-NCL,Female-only,12545,15218
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,PWD OBC-NCL,Gender-Neutral,770,863
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,SC,Gender-Neutral,2271,5546
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,SC,Female-only,6596,7758
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,ST,Gender-Neutral,1184,2770
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,ST,Female-only,3449,3514
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,6552,27674
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,OPEN,Female-only,34656,38030
