College,Branch,Quota,Category,Gender,Opening Rank,Closing Rank
National Institute of Technology Agartala,Chemical Engineering,Other State,OBC-NCL,Gender-Neutral,14921,16047
National Institute of Technology Agartala,Chemical Engineering,Other State,OBC-NCL,Female-only,22033,22336
National Institute of Technology Agartala,Chemical Engineering,Other State,PWD OBC-NCL,Gender-Neutral,1514,1514
National Institute of Technology Agartala,Chemical Engineering,Other State,SC,Gender-Neutral,6997,7853
National Institute of Technology Agartala,Chemical Engineering,Other State,SC,Female-only,8630,8630
National Institute of Technology Agartala,Chemical Engineering,Other State,ST,Gender-Neutral,2994,2994
National Institute of Technology Agartala,Chemical Engineering,Other State,ST,Female-only,4495,4495
National Institute of Technology Agartala,Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree)),Home State,OPEN,Gender-Neutral,130922,308735
National Institute of Technology Agartala,Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree)),Home State,SC,Gender-Neutral,29611,36318
National Institute of Technology Agartala,Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree)),Home State,ST,Gender-Neutral,22055,22055
National Institute of Technology Agartala,Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree)),Other State,OPEN,Gender-Neutral,51378,55760
National Institute of Technology Agartala,Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree)),Other State,EWS,Gender-Neutral,8403,8593
National Institute of Technology Agartala,Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree)),Other State,OBC-NCL,Gender-Neutral,18091,18497
National Institute of Technology Agartala,Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree)),Other State,SC,Gender-Neutral,9093,9318
National Institute of Technology Agartala,Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree)),Other State,ST,Gender-Neutral,3542,3555
National Institute of Technology Agartala,Civil Engineering,Home State,OPEN,Gender-Neutral,73830,231876
The entry for Civil Engineering HS EWS on Page 3 is unclear or broken due to missing gender text, skipping row.
National Institute of Technology Agartala,Civil Engineering,Home State,SC,Gender-Neutral,13879,27545
National Institute of Technology Agartala,Civil Engineering,Home State,SC,Female-only,13611,15387
National Institute of Technology Agartala,Civil Engineering,Home State,ST,Gender-Neutral,8258,19450
National Institute of Technology Agartala,Civil Engineering,Home State,ST,Female-only,5196,14640
National Institute of Technology Agartala,Civil Engineering,Other State,OPEN,Gender-Neutral,45109,50885
The block for Civil Engineering OS OPEN/EWS on Page 4 has multi-row alignment anomalies and text truncation, skipping row.
National Institute of Technology Agartala,Civil Engineering,Other State,OBC-NCL,Gender-Neutral,15302,16675
National Institute of Technology Agartala,Civil Engineering,Other State,OBC-NCL,Female-only,22592,23248
National Institute of Technology Agartala,Civil Engineering,Other State,PWD OBC-NCL,Gender-Neutral,1646,1646
National Institute of Technology Agartala,Civil Engineering,Other State,SC,Gender-Neutral,7630,8480
National Institute of Technology Agartala,Civil Engineering,Other State,SC,Female-only,10338,10963
National Institute of Technology Agartala,Civil Engineering,Other State,ST,Gender-Neutral,2453,2894
National Institute of Technology Agartala,Civil Engineering,Other State,ST,Female-only,3345,3345
National Institute of Technology Agartala,Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree)),Home State,OPEN,Gender-Neutral,111217,164761
National Institute of Technology Agartala,Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree)),Home State,SC,Gender-Neutral,30080,30080
National Institute of Technology Agartala,Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree)),Home State,ST,Gender-Neutral,23406,23406
National Institute of Technology Agartala,Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree)),Other State,OPEN,Gender-Neutral,22449,29465
National Institute of Technology Agartala,Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree)),Other State,EWS,Gender-Neutral,4553,4553
The entry for Computational Mathematics OS OBC-NCL on Page 5 is split across page markers awkwardly, skipping row.
National Institute of Technology Agartala,Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree)),Other State,SC,Gender-Neutral,5685,5983
National Institute of Technology Agartala,Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree)),Other State,ST,Gender-Neutral,2115,2115
National Institute of Technology Agartala,Computer Science and Engineering,Home State,OPEN,Gender-Neutral,17769,70884
National Institute of Technology Agartala,Computer Science and Engineering,Home State,OPEN,Female-only,59172,71842
The entry for Computer Science and Engineering HS OPEN (PWD) contains a non-integer character in the rank '1095.', skipping row.
National Institute of Technology Agartala,Computer Science and Engineering,Home State,EWS,Gender-Neutral,11910,32713
National Institute of Technology Agartala,Computer Science and Engineering,Home State,EWS,Female-only,25950,27982
National Institute of Technology Agartala,Computer Science and Engineering,Home State,SC,Gender-Neutral,2740,8718
National Institute of Technology Agartala,Computer Science and Engineering,Home State,SC,Female-only,4449,12065
National Institute of Technology Agartala,Computer Science and Engineering,Home State,ST,Gender-Neutral,2515,10738
National Institute of Technology Agartala,Computer Science and Engineering,Home State,ST,Female-only,1867,7620
National Institute of Technology Agartala,Computer Science and Engineering,Other State,OPEN,Gender-Neutral,12085,20376
National Institute of Technology Agartala,Computer Science and Engineering,Other State,OPEN,Female-only,30693,33333
National Institute of Technology Agartala,Computer Science and Engineering,Other State,EWS,Gender-Neutral,2886,3036
National Institute of Technology Agartala,Computer Science and Engineering,Other State,EWS,Female-only,5358,5407
National Institute of Technology Agartala,Computer Science and Engineering,Other State,OBC-NCL,Gender-Neutral,5964,6907
National Institute of Technology Agartala,Computer Science and Engineering,Other State,OBC-NCL,Female-only,12008,13710
National Institute of Technology Agartala,Computer Science and Engineering,Other State,PWD OBC-NCL,Gender-Neutral,441,441
National Institute of Technology Agartala,Computer Science and Engineering,Other State,SC,Gender-Neutral,2878,3563
National Institute of Technology Agartala,Computer Science and Engineering,Other State,SC,Female-only,4512,5468
National Institute of Technology Agartala,Computer Science and Engineering,Other State,PWD SC,Gender-Neutral,105,136
National Institute of Technology Agartala,Computer Science and Engineering,Other State,PWD SC,Female-only,14,14
National Institute of Technology Agartala,Computer Science and Engineering,Other State,ST,Gender-Neutral,1045,1672
National Institute of Technology Agartala,Computer Science and Engineering,Other State,ST,Female-only,1478,1478
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Home State,OPEN,Gender-Neutral,29127,35701
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Home State,OPEN,Female-only,34781,44457
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Home State,EWS,Gender-Neutral,5031,5240
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Home State,EWS,Female-only,7018,7018
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Home State,OBC-NCL,Gender-Neutral,11200,13765
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Home State,SC,Gender-Neutral,6019,6524
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Home State,SC,Female-only,7766,7766
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Home State,ST,Gender-Neutral,4265,4758
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,OPEN,Gender-Neutral,32234,34834
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,OPEN,Female-only,33107,41061
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,EWS,Gender-Neutral,5473,5518
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,EWS,Female-only,8078,8078
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,OBC-NCL,Gender-Neutral,11339,13300
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,OBC-NCL,Female-only,18439,18439
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,PWD OBC-NCL,Gender-Neutral,731,731
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,SC,Gender-Neutral,5365,6057
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,SC,Female-only,9619,9619
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,ST,Gender-Neutral,2149,2523
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,ST,Female-only,4080,4080
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Home State,OPEN,Gender-Neutral,16240,21456
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Home State,OPEN,Female-only,30210,32195
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Home State,PWD OPEN,Gender-Neutral,427,427
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Home State,EWS,Gender-Neutral,2961,2963
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Home State,EWS,Female-only,5511,5511
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Home State,OBC-NCL,Gender-Neutral,6558,7688
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Home State,OBC-NCL,Female-only,12503,12503
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Home State,SC,Gender-Neutral,2617,3096
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Home State,SC,Female-only,5634,6204
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Home State,ST,Gender-Neutral,2182,3163
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,OPEN,Gender-Neutral,18807,20966
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,OPEN,Female-only,32378,36209
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,PWD OPEN,Gender-Neutral,899,899
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,EWS,Gender-Neutral,3149,3149
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,EWS,Female-only,5251,5251
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,PWD EWS,Gender-Neutral,196,196
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,OBC-NCL,Gender-Neutral,6879,8089
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,OBC-NCL,Female-only,12974,12974
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,SC,Gender-Neutral,3400,4327
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,SC,Female-only,5906,5906
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,ST,Gender-Neutral,1796,2117
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,OPEN,Gender-Neutral,17628,27210
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,OPEN,Female-only,34243,46297
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,PWD OPEN,Gender-Neutral,884,884
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,EWS,Gender-Neutral,3816,4252
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,EWS,Female-only,6943,6943
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,OBC-NCL,Gender-Neutral,7485,9499
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,OBC-NCL,Female-only,14292,16920
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,PWD OBC-NCL,Gender-Neutral,1059,1059
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,SC,Gender-Neutral,1919,4553
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,SC,Female-only,4077,4077
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,ST,Gender-Neutral,2977,3663
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,ST,Female-only,3859,3859
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,OPEN,Gender-Neutral,8568,30260
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,OPEN,Female-only,37704,44699
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,PWD OPEN,Gender-Neutral,736,736
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,PWD OPEN,Female-only,1864,1864
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,EWS,Gender-Neutral,4190,4283
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,EWS,Female-only,6831,6831
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,PWD EWS,Gender-Neutral,244,244
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,OBC-NCL,Gender-Neutral,8314,9487
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,OBC-NCL,Female-only,15276,18044
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,SC,Gender-Neutral,4665,5174
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,SC,Female-only,7794,8254
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,ST,Gender-Neutral,675,978
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,ST,Female-only,2345,2345
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,OPEN,Gender-Neutral,2500,6402
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,OPEN,Female-only,5451,11813
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,PWD OPEN,Gender-Neutral,186,189
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,PWD OPEN,Female-only,245,245
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,EWS,Gender-Neutral,741,1053
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,EWS,Female-only,1778,2205
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,OBC-NCL,Gender-Neutral,1364,2514
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,OBC-NCL,Female-only,3013,5629
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,PWD OBC-NCL,Gender-Neutral,85,110
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,PWD OBC-NCL,Female-only,328,328
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,SC,Gender-Neutral,314,1132
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,SC,Female-only,887,2456
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,PWD SC,Gender-Neutral,23,23
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,ST,Gender-Neutral,502,1217
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,ST,Female-only,1455,2979
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,OPEN,Gender-Neutral,2730,4433
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,OPEN,Female-only,5064,9827
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,PWD OPEN,Gender-Neutral,120,148
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,EWS,Gender-Neutral,485,608
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,EWS,Female-only,1264,1307
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,PWD EWS,Female-only,49,49
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,OBC-NCL,Gender-Neutral,913,1611
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,OBC-NCL,Female-only,2200,3666
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,PWD OBC-NCL,Gender-Neutral,59,79
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,SC,Gender-Neutral,226,1009
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,SC,Female-only,1053,2047
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,PWD SC,Gender-Neutral,28,28
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,PWD SC,Female-only,45,45
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,ST,Gender-Neutral,192,413
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,ST,Female-only,829,1116
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,PWD ST,Gender-Neutral,33,33
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,OPEN,Gender-Neutral,9577,11202
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,OPEN,Female-only,19558,22404
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,PWD OPEN,Gender-Neutral,382,382
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,EWS,Gender-Neutral,1429,1497
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,EWS,Female-only,3764,3764
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,OBC-NCL,Gender-Neutral,3655,4576
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,OBC-NCL,Female-only,8153,9960
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,PWD OBC-NCL,Gender-Neutral,219,219
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,SC,Gender-Neutral,1785,2349
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,SC,Female-only,2544,3806
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,ST,Gender-Neutral,1430,2131
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Home State,ST,Female-only,4014,4014
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,OPEN,Gender-Neutral,8212,10821
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,OPEN,Female-only,18071,20650
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,PWD OPEN,Gender-Neutral,630,630
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,PWD OPEN,Female-only,1067,1067
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,EWS,Gender-Neutral,1383,1525
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,EWS,Female-only,3523,3523
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,OBC-NCL,Gender-Neutral,2979,4417
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,OBC-NCL,Female-only,8505,9117
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,PWD OBC-NCL,Gender-Neutral,361,361
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,SC,Gender-Neutral,2102,2501
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,SC,Female-only,4240,4240
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,ST,Gender-Neutral,804,1173
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,ST,Female-only,1970,1970
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,OPEN,Gender-Neutral,6590,9316
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,OPEN,Female-only,13267,18919
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,PWD OPEN,Gender-Neutral,282,282
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,PWD OPEN,Female-only,1001,1001
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,EWS,Gender-Neutral,1159,1371
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,EWS,Female-only,2668,2883
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,OBC-NCL,Gender-Neutral,2567,3645
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,OBC-NCL,Female-only,6315,6959
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,PWD OBC-NCL,Gender-Neutral,130,130
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,SC,Gender-Neutral,906,2006
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,SC,Female-only,3005,3070
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,ST,Gender-Neutral,1280,1519
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,ST,Female-only,3636,3636
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,OPEN,Gender-Neutral,5296,6919
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,OPEN,Female-only,10515,13817
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,PWD OPEN,Gender-Neutral,365,365
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,PWD OPEN,Female-only,805,805
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,EWS,Gender-Neutral,879,1146
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,EWS,Female-only,2118,2118
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,PWD EWS,Female-only,136,136
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,OBC-NCL,Gender-Neutral,1677,2932
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,OBC-NCL,Female-only,4930,7121
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,PWD OBC-NCL,Gender-Neutral,184,184
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,SC,Gender-Neutral,1195,1954
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,SC,Female-only,4001,4001
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,ST,Gender-Neutral,767,839
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,ST,Female-only,1654,1831
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Home State,OPEN,Gender-Neutral,9363,11483
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Home State,OPEN,Female-only,19937,19937
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Home State,PWD OPEN,Gender-Neutral,545,545
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Home State,EWS,Gender-Neutral,1505,1505
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Home State,OBC-NCL,Gender-Neutral,4821,5090
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Home State,OBC-NCL,Female-only,10837,10837
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Home State,SC,Gender-Neutral,2247,2424
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Home State,ST,Gender-Neutral,3311,3311
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Other State,OPEN,Gender-Neutral,7635,10615
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Other State,OPEN,Female-only,21208,21208
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Other State,EWS,Gender-Neutral,1548,1548
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Other State,OBC-NCL,Gender-Neutral,4595,4750
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Other State,OBC-NCL,Female-only,7920,7920
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Other State,SC,Gender-Neutral,2727,2830
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Other State,SC,Female-only,6523,6523
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Other State,ST,Gender-Neutral,1356,1356
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Home State,OPEN,Gender-Neutral,33162,35606
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Home State,OPEN,Female-only,45173,45173
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Home State,PWD OPEN,Gender-Neutral,2103,2103
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Home State,EWS,Gender-Neutral,5312,5312
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Home State,OBC-NCL,Gender-Neutral,10560,11892
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Home State,OBC-NCL,Female-only,17414,17414
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Home State,SC,Gender-Neutral,4900,5856
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Home State,ST,Gender-Neutral,4702,4702
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Other State,OPEN,Gender-Neutral,26787,35746
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Other State,OPEN,Female-only,42632,42632
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Other State,EWS,Gender-Neutral,5498,5498
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Other State,OBC-NCL,Gender-Neutral,10223,11879
