National Institute of Technology Hamirpur,Civil Engineering,Home State,OBC-NCL,Gender-Neutral,443484,443484
National Institute of Technology Hamirpur,Civil Engineering,Home State,SC,Gender-Neutral,291004,291004
National Institute of Technology Hamirpur,Civil Engineering,All India,OPEN,Gender-Neutral,52801,54222
National Institute of Technology Hamirpur,Civil Engineering,All India,OPEN,Female-only,82127,82127
National Institute of Technology Hamirpur,Civil Engineering,All India,EWS,Gender-Neutral,57455,57610
National Institute of Technology Hamirpur,Civil Engineering,All India,EWS,Female-only,107710,107710
National Institute of Technology Hamirpur,Civil Engineering,All India,OBC-NCL,Gender-Neutral,60262,62802
National Institute of Technology Hamirpur,Civil Engineering,All India,SC,Gender-Neutral,167758,167758
National Institute of Technology Hamirpur,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,20046,20046
National Institute of Technology Hamirpur,Computer Science and Engineering Dual Degree,All India,OPEN,Gender-Neutral,17150,17150
National Institute of Technology Hamirpur,Computer Science and Engineering Dual Degree,All India,OBC-NCL,Gender-Neutral,20337,20337
National Institute of Technology Hamirpur,Electrical Engineering,Home State,OBC-NCL,Gender-Neutral,256350,256350
National Institute of Technology Hamirpur,Electrical Engineering,Home State,SC,Gender-Neutral,231422,231422
National Institute of Technology Hamirpur,Electrical Engineering,All India,OPEN,Gender-Neutral,31111,31808
National Institute of Technology Hamirpur,Electrical Engineering,All India,OPEN,Female-only,43811,43811
National Institute of Technology Hamirpur,Electrical Engineering,All India,EWS,Gender-Neutral,36080,36080
National Institute of Technology Hamirpur,Electrical Engineering,All India,OBC-NCL,Gender-Neutral,36663,37405
National Institute of Technology Hamirpur,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,23265,23269
National Institute of Technology Hamirpur,Electronics and Communication Engineering,All India,OPEN,Female-only,34048,34783
National Institute of Technology Hamirpur,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,25526,25526
National Institute of Technology Hamirpur,Electronics and Communication Engineering,All India,EWS,Female-only,42543,42543
National Institute of Technology Hamirpur,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,27365,27365
National Institute of Technology Hamirpur,Electronics and Communication Engineering Dual Degree,All India,OPEN,Gender-Neutral,24753,24753
National Institute of Technology Hamirpur,Electronics and Communication Engineering Dual Degree,All India,EWS,Gender-Neutral,29521,32398
National Institute of Technology Hamirpur,Engineering Physics,Home State,OBC-NCL,Gender-Neutral,544047,544047
National Institute of Technology Hamirpur,Engineering Physics,All India,OPEN,Gender-Neutral,44958,47184
National Institute of Technology Hamirpur,Engineering Physics,All India,OPEN,Female-only,73942,73942
National Institute of Technology Hamirpur,Engineering Physics,All India,EWS,Gender-Neutral,58134,58134
National Institute of Technology Hamirpur,Engineering Physics,All India,OBC-NCL,Gender-Neutral,52833,54778
National Institute of Technology Hamirpur,Engineering Physics,All India,OBC-NCL,Female-only,97712,97712
National Institute of Technology Hamirpur,Materials Science and Engineering,Home State,EWS,Gender-Neutral,171294,171294
National Institute of Technology Hamirpur,Materials Science and Engineering,Home State,OBC-NCL,Gender-Neutral,533879,533879
National Institute of Technology Hamirpur,Materials Science and Engineering,All India,OPEN,Gender-Neutral,56880,57218
National Institute of Technology Hamirpur,Materials Science and Engineering,All India,EWS,Female-only,123493,123493
National Institute of Technology Hamirpur,Materials Science and Engineering,All India,OBC-NCL,Gender-Neutral,65500,66416
National Institute of Technology Hamirpur,Materials Science and Engineering,All India,OBC-NCL,Female-only,96511,96511
National Institute of Technology Hamirpur,Mathematics and Computing,All India,OPEN,Gender-Neutral,19809,19972
National Institute of Technology Hamirpur,Mathematics and Computing,All India,OBC-NCL,Gender-Neutral,23641,23641
National Institute of Technology Hamirpur,Mechanical Engineering,Home State,OPEN,Gender-Neutral,76308,76308
National Institute of Technology Hamirpur,Mechanical Engineering,Home State,OBC-NCL,Gender-Neutral,339798,339798
National Institute of Technology Hamirpur,Mechanical Engineering,Home State,SC,Gender-Neutral,251904,251904
National Institute of Technology Hamirpur,Mechanical Engineering,All India,OPEN,Gender-Neutral,40442,40442
National Institute of Technology Hamirpur,Mechanical Engineering,All India,OPEN,Female-only,75796,75796
National Institute of Technology Hamirpur,Mechanical Engineering,All India,EWS,Female-only,81084,81084
National Institute of Technology Hamirpur,Mechanical Engineering,All India,OBC-NCL,Gender-Neutral,43891,46013
National Institute of Technology Hamirpur,Mechanical Engineering,All India,OBC-NCL,Female-only,78237,94844
Dr B R Ambedkar National Institute of Technology Jalandhar,Bio Technology,Home State,OPEN,Gender-Neutral,98684,103671
Dr B R Ambedkar National Institute of Technology Jalandhar,Bio Technology,Home State,EWS,Female-only,153051,153051
Dr B R Ambedkar National Institute of Technology Jalandhar,Bio Technology,Home State,OBC-NCL,Gender-Neutral,182169,220552
Dr B R Ambedkar National Institute of Technology Jalandhar,Bio Technology,Home State,SC,Gender-Neutral,261614,261614
Dr B R Ambedkar National Institute of Technology Jalandhar,Bio Technology,Other State,OPEN,Gender-Neutral,59170,60293
Dr B R Ambedkar National Institute of Technology Jalandhar,Bio Technology,Other State,EWS,Gender-Neutral,63961,63961
Dr B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering,Home State,OPEN,Gender-Neutral,66693,67394
Dr B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering,Home State,EWS,Gender-Neutral,73433,73433
Dr B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering,Home State,EWS,Female-only,67701,67701
Dr B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering,Home State,OBC-NCL,Gender-Neutral,151515,151515
Dr B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering,Home State,SC,Gender-Neutral,248733,248733
Dr B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering,Other State,OPEN,Gender-Neutral,46087,46097
Dr B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering,Other State,EWS,Gender-Neutral,47262,47262
Dr B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering,Other State,OBC-NCL,Gender-Neutral,49011,52653
Dr B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering,Home State,OPEN,Gender-Neutral,81611,82536
Dr B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering,Home State,OPEN,Female-only,86890,88704
Dr B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering,Home State,EWS,Gender-Neutral,108096,108096
Dr B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering,Home State,EWS,Female-only,136351,136351
Dr B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering,Home State,OBC-NCL,Gender-Neutral,169661,170295
Dr B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering,Other State,OPEN,Gender-Neutral,49980,51229
Dr B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering,Other State,OPEN,Female-only,75916,75916
Dr B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering,Other State,EWS,Gender-Neutral,53450,53450
Dr B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering,Other State,EWS,Female-only,88211,88211
Dr B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering,Other State,OBC-NCL,Gender-Neutral,55393,57850
Dr B R Ambedkar National Institute of Technology Jalandhar,Computer Science and Engineering,Other State,OPEN,Gender-Neutral,13732,13737
Dr B R Ambedkar National Institute of Technology Jalandhar,Computer Science and Engineering,Other State,OPEN,Female-only,24362,24362
Dr B R Ambedkar National Institute of Technology Jalandhar,Computer Science and Engineering,Other State,EWS,Gender-Neutral,15101,15101
Dr B R Ambedkar National Institute of Technology Jalandhar,Computer Science and Engineering,Other State,OBC-NCL,Gender-Neutral,17262,17412
Dr B R Ambedkar National Institute of Technology Jalandhar,Data Science and Engineering,Home State,OPEN,Gender-Neutral,21022,21022
Dr B R Ambedkar National Institute of Technology Jalandhar,Data Science and Engineering,Other State,OPEN,Female-only,28491,29384
Dr B R Ambedkar National Institute of Technology Jalandhar,Data Science and Engineering,Other State,OBC-NCL,Gender-Neutral,23687,23687
Dr B R Ambedkar National Institute of Technology Jalandhar,Electrical Engineering,Home State,OPEN,Gender-Neutral,33138,33460
Dr B R Ambedkar National Institute of Technology Jalandhar,Electrical Engineering,Home State,EWS,Gender-Neutral,41063,41063
Dr B R Ambedkar National Institute of Technology Jalandhar,Electrical Engineering,Other State,OPEN,Gender-Neutral,25402,25402
Dr B R Ambedkar National Institute of Technology Jalandhar,Electrical Engineering,Other State,OPEN,Female-only,40523,40523
Dr B R Ambedkar National Institute of Technology Jalandhar,Electrical Engineering,Other State,OBC-NCL,Gender-Neutral,29055,30627
Dr B R Ambedkar National Institute of Technology Jalandhar,Electrical Engineering,Other State,SC,Female-only,156023,156023
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering,Home State,OPEN,Gender-Neutral,26947,27681
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering,Home State,OPEN,Female-only,26815,26815
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering,Home State,EWS,Gender-Neutral,34154,34154
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering,Home State,OBC-NCL,Gender-Neutral,80582,80582
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering,Other State,OPEN,Gender-Neutral,19723,20451
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering,Other State,OPEN,Female-only,31125,31125
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering,Other State,EWS,Gender-Neutral,21535,22426
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering,Other State,OBC-NCL,Gender-Neutral,25046,25367
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and VLSI Engineering,Home State,OPEN,Gender-Neutral,29802,29802
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and VLSI Engineering,Home State,EWS,Gender-Neutral,34806,34806
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and VLSI Engineering,Home State,OBC-NCL,Gender-Neutral,82261,82261
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and VLSI Engineering,Other State,OPEN,Gender-Neutral,21954,23301
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and VLSI Engineering,Other State,EWS,Gender-Neutral,24610,24610
Dr B R Ambedkar National Institute of Technology Jalandhar,Electronics and VLSI Engineering,Other State,OBC-NCL,Gender-Neutral,25427,26812
Dr B R Ambedkar National Institute of Technology Jalandhar,Industrial and Production Engineering,All India,ST,Gender-Neutral,255117,255117
Dr B R Ambedkar National Institute of Technology Jalandhar,Industrial and Production Engineering,Home State,OPEN,Gender-Neutral,79511,80500
Dr B R Ambedkar National Institute of Technology Jalandhar,Industrial and Production Engineering,Home State,OPEN,Female-only,80506,80506
Dr B R Ambedkar National Institute of Technology Jalandhar,Industrial and Production Engineering,Home State,OBC-NCL,Gender-Neutral,178044,178044
Dr B R Ambedkar National Institute of Technology Jalandhar,Industrial and Production Engineering,Other State,OPEN,Gender-Neutral,52305,52305
Dr B R Ambedkar National Institute of Technology Jalandhar,Industrial and Production Engineering,Other State,EWS,Gender-Neutral,54411,54411
Dr B R Ambedkar National Institute of Technology Jalandhar,Industrial and Production Engineering,Other State,OBC-NCL,Gender-Neutral,58949,60726
Dr B R Ambedkar National Institute of Technology Jalandhar,Industrial and Production Engineering,Other State,ST,Gender-Neutral,281852,295528
Dr B R Ambedkar National Institute of Technology Jalandhar,Information Technology,Home State,OPEN,Gender-Neutral,24035,24035
Dr B R Ambedkar National Institute of Technology Jalandhar,Information Technology,Home State,OPEN,Female-only,25474,25474
Dr B R Ambedkar National Institute of Technology Jalandhar,Information Technology,Other State,OPEN,Female-only,27322,27322
Dr B R Ambedkar National Institute of Technology Jalandhar,Instrumentation and Control Engineering,Home State,OPEN,Gender-Neutral,46532,46738
Dr B R Ambedkar National Institute of Technology Jalandhar,Instrumentation and Control Engineering,Home State,OBC-NCL,Gender-Neutral,109710,109710
Dr B R Ambedkar National Institute of Technology Jalandhar,Instrumentation and Control Engineering,Other State,OPEN,Gender-Neutral,30065,30065
Dr B R Ambedkar National Institute of Technology Jalandhar,Instrumentation and Control Engineering,Other State,OBC-NCL,Gender-Neutral,37757,37938
Dr B R Ambedkar National Institute of Technology Jalandhar,Mathematics and Computing,Home State,OPEN,Gender-Neutral,25343,25343
Dr B R Ambedkar National Institute of Technology Jalandhar,Mathematics and Computing,Home State,EWS,Gender-Neutral,33560,33560
Dr B R Ambedkar National Institute of Technology Jalandhar,Mathematics and Computing,Other State,OPEN,Gender-Neutral,18044,18474
Dr B R Ambedkar National Institute of Technology Jalandhar,Mathematics and Computing,Other State,OPEN,Female-only,30332,30332
Dr B R Ambedkar National Institute of Technology Jalandhar,Mathematics and Computing,Other State,OBC-NCL,Gender-Neutral,24091,24091
Dr B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering,Home State,OPEN,Gender-Neutral,56739,57413
Dr B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering,Home State,EWS,Gender-Neutral,72136,83940
Dr B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering,Home State,OBC-NCL,Gender-Neutral,118303,129422
Dr B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering,Home State,SC,Female-only,263583,263583
Dr B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering,Other State,OPEN,Gender-Neutral,36370,36865
Dr B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering,Other State,OPEN,Female-only,60855,60855
Dr B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering,Other State,EWS,Female-only,68351,68351
Dr B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering,Other State,OBC-NCL,Gender-Neutral,42331,43190
Dr B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering,Other State,OBC-NCL,Female-only,80945,80945
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Home State,OPEN,Gender-Neutral,133710,136040
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Home State,EWS,Gender-Neutral,159828,159828
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Home State,OBC-NCL,Gender-Neutral,225635,241438
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Home State,SC,Gender-Neutral,298570,298570
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Home State,SC,Female-only,266788,266788
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Other State,OPEN,Gender-Neutral,62682,64539
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Other State,OPEN,Female-only,92035,96038
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Other State,EWS,Gender-Neutral,65214,65214
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Other State,EWS,Female-only,100834,100834
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Other State,OBC-NCL,Gender-Neutral,69701,75150
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Other State,OBC-NCL,Female-only,100072,100072
Dr B R Ambedkar National Institute of Technology Jalandhar,Textile Technology,Other State,SC,Gender-Neutral,202304,202304
National Institute of Technology Jamshedpur,Civil Engineering,All India,OPEN,Gender-Neutral,45599,45599
National Institute of Technology Jamshedpur,Civil Engineering,All India,EWS,Gender-Neutral,52655,52916
National Institute of Technology Jamshedpur,Civil Engineering,All India,OBC-NCL,Gender-Neutral,51767,51767
National Institute of Technology Jamshedpur,Computer Science and Engineering,All India,OPEN,Female-only,21192,21192
National Institute of Technology Jamshedpur,Electrical Engineering,Home State,OPEN,Gender-Neutral,22721,22721
National Institute of Technology Jamshedpur,Electrical Engineering,Home State,OBC-NCL,Gender-Neutral,24796,24796
National Institute of Technology Jamshedpur,Electrical Engineering,All India,OPEN,Gender-Neutral,21757,22129
National Institute of Technology Jamshedpur,Electrical Engineering,All India,EWS,Gender-Neutral,23213,23213
National Institute of Technology Jamshedpur,Electrical Engineering,All India,OBC-NCL,Female-only,55591,55591
National Institute of Technology Jamshedpur,Electronics and Communication Engineering,Home State,OPEN,Gender-Neutral,18343,18343
National Institute of Technology Jamshedpur,Electronics and Communication Engineering,Home State,EWS,Gender-Neutral,22843,22843
National Institute of Technology Jamshedpur,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,15292,15292
National Institute of Technology Jamshedpur,Electronics and Communication Engineering,All India,OPEN,Female-only,28273,28273
National Institute of Technology Jamshedpur,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,17374,17374
National Institute of Technology Jamshedpur,Electronics and Communication Engineering,All India,EWS,Female-only,35532,35532
National Institute of Technology Jamshedpur,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,20632,21474
National Institute of Technology Jamshedpur,Engineering and Computational Mechanics,Home State,OPEN,Female-only,61254,61254
National Institute of Technology Jamshedpur,Engineering and Computational Mechanics,All India,OPEN,Gender-Neutral,24397,26960
National Institute of Technology Jamshedpur,Engineering and Computational Mechanics,All India,OBC-NCL,Gender-Neutral,32425,32425
National Institute of Technology Jamshedpur,Mechanical Engineering,Home State,OBC-NCL,Gender-Neutral,44821,44821
National Institute of Technology Jamshedpur,Mechanical Engineering,All India,OPEN,Gender-Neutral,31851,32438
National Institute of Technology Jamshedpur,Mechanical Engineering,All India,EWS,Gender-Neutral,38924,39438
National Institute of Technology Jamshedpur,Mechanical Engineering,All India,OBC-NCL,Gender-Neutral,35233,39205
National Institute of Technology Jamshedpur,Mechanical Engineering,All India,OBC-NCL,Female-only,65759,65759
National Institute of Technology Jamshedpur,Mechanical Engineering,All India,SC,Gender-Neutral,134567,135932
National Institute of Technology Jamshedpur,Metallurgical and Materials Engineering,Home State,EWS,Gender-Neutral,70911,70911
National Institute of Technology Jamshedpur,Metallurgical and Materials Engineering,Home State,OBC-NCL,Gender-Neutral,61774,63211
National Institute of Technology Jamshedpur,Metallurgical and Materials Engineering,All India,OPEN,Gender-Neutral,52502,52504
National Institute of Technology Jamshedpur,Metallurgical and Materials Engineering,All India,OPEN,Female-only,71249,71249
National Institute of Technology Jamshedpur,Metallurgical and Materials Engineering,All India,EWS,Gender-Neutral,55324,55324
National Institute of Technology Jamshedpur,Metallurgical and Materials Engineering,All India,OBC-NCL,Gender-Neutral,58443,60134
National Institute of Technology Jamshedpur,Metallurgical and Materials Engineering,All India,OBC-NCL,Female-only,101955,101955
National Institute of Technology Jamshedpur,Metallurgical and Materials Engineering,All India,SC,Gender-Neutral,178223,178223
National Institute of Technology Jamshedpur,Production and Industrial Engineering,Home State,OPEN,Female-only,81009,81009
National Institute of Technology Jamshedpur,Production and Industrial Engineering,Home State,EWS,Gender-Neutral,86296,86296
National Institute of Technology Jamshedpur,Production and Industrial Engineering,Home State,OBC-NCL,Gender-Neutral,64335,68691
National Institute of Technology Jamshedpur,Production and Industrial Engineering,All India,OPEN,Gender-Neutral,52419,52599
National Institute of Technology Jamshedpur,Production and Industrial Engineering,All India,OPEN,Female-only,90098,90098
National Institute of Technology Jamshedpur,Production and Industrial Engineering,All India,EWS,Gender-Neutral,54428,55373
National Institute of Technology Jamshedpur,Production and Industrial Engineering,All India,EWS,Female-only,115784,115784
National Institute of Technology Jamshedpur,Production and Industrial Engineering,All India,OBC-NCL,Gender-Neutral,60108,61742
National Institute of Technology Jamshedpur,Production and Industrial Engineering,All India,OBC-NCL,Female-only,97324,99007
National Institute of Technology Jamshedpur,Production and Industrial Engineering,All India,SC,Gender-Neutral,190703,190729
National Institute of Technology Karnataka Surathkal,Civil Engineering,Home State,OPEN,Gender-Neutral,33188,34647
National Institute of Technology Karnataka Surathkal,Civil Engineering,Home State,OBC-NCL,Gender-Neutral,72264,85274
National Institute of Technology Karnataka Surathkal,Civil Engineering,All India,OPEN,Gender-Neutral,25914,25914
National Institute of Technology Karnataka Surathkal,Civil Engineering,All India,OPEN,Female-only,47245,47245
National Institute of Technology Karnataka Surathkal,Civil Engineering,All India,EWS,Gender-Neutral,30364,30534
National Institute of Technology Karnataka Surathkal,Civil Engineering,All India,EWS,Female-only,48800,48800
National Institute of Technology Karnataka Surathkal,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,3690,3690
National Institute of Technology Karnataka Surathkal,Electrical and Electronics Engineering,Home State,OPEN,Gender-Neutral,10875,10875
National Institute of Technology Karnataka Surathkal,Electrical and Electronics Engineering,All India,OPEN,Gender-Neutral,7901,7913
National Institute of Technology Karnataka Surathkal,Mechanical Engineering,Home State,OPEN,Gender-Neutral,17462,17462
National Institute of Technology Karnataka Surathkal,Mechanical Engineering,Home State,EWS,Gender-Neutral,32272,32272
National Institute of Technology Karnataka Surathkal,Mechanical Engineering,Home State,OBC-NCL,Gender-Neutral,29767,29893
National Institute of Technology Karnataka Surathkal,Mechanical Engineering,All India,OPEN,Female-only,27788,27788
National Institute of Technology Karnataka Surathkal,Metallurgical and Materials Engineering,Home State,OBC-NCL,Gender-Neutral,56378,56378
National Institute of Technology Karnataka Surathkal,Metallurgical and Materials Engineering,All India,OBC-NCL,Female-only,64437,67776
National Institute of Technology Karnataka Surathkal,Mining Engineering,Home State,OPEN,Gender-Neutral,48135,50926
National Institute of Technology Karnataka Surathkal,Mining Engineering,Home State,OBC-NCL,Gender-Neutral,90507,94390
National Institute of Technology Karnataka Surathkal,Mining Engineering,Home State,SC,Female-only,399485,399485
National Institute of Technology Karnataka Surathkal,Mining Engineering,All India,OBC-NCL,Female-only,70849,70849
National Institute of Technology Kurukshetra,Architecture,Home State,OPEN,Gender-Neutral,2838,2838
National Institute of Technology Kurukshetra,Architecture,Home State,OPEN,Female-only,2102,2102
National Institute of Technology Kurukshetra,Architecture,Home State,SC,Gender-Neutral,41107,41107
National Institute of Technology Kurukshetra,Architecture,All India,OBC-NCL,Gender-Neutral,4236,4373
National Institute of Technology Kurukshetra,Artificial Intelligence and Machine Learning,All India,OPEN,Gender-Neutral,11912,11912
National Institute of Technology Kurukshetra,Artificial Intelligence and Machine Learning,All India,OPEN,Female-only,21208,21208
National Institute of Technology Kurukshetra,Civil Engineering,Home State,OPEN,Gender-Neutral,47119,47119
National Institute of Technology Kurukshetra,Civil Engineering,Home State,OBC-NCL,Gender-Neutral,59070,59972
National Institute of Technology Kurukshetra,Civil Engineering,Home State,OBC-NCL,Female-only,102155,102155
National Institute of Technology Kurukshetra,Civil Engineering,All India,OPEN,Gender-Neutral,42633,42633
National Institute of Technology Kurukshetra,Civil Engineering,All India,EWS,Gender-Neutral,45529,45529
National Institute of Technology Kurukshetra,Civil Engineering,All India,OBC-NCL,Gender-Neutral,47265,48857
National Institute of Technology Kurukshetra,Civil Engineering,All India,OBC-NCL,Female-only,85012,85012
National Institute of Technology Kurukshetra,Civil Engineering Dual Degree,Home State,OPEN,Gender-Neutral,59385,59385
National Institute of Technology Kurukshetra,Civil Engineering Dual Degree,Home State,OBC-NCL,Gender-Neutral,76026,76026
National Institute of Technology Kurukshetra,Civil Engineering Dual Degree,All India,OPEN,Female-only,79643,79643
National Institute of Technology Kurukshetra,Civil Engineering Dual Degree,All India,OBC-NCL,Gender-Neutral,55693,55693
National Institute of Technology Kurukshetra,Computer Science and Engineering,Home State,OPEN,Gender-Neutral,9605,9605
National Institute of Technology Kurukshetra,Computer Science and Engineering,All India,OPEN,Gender-Neutral,8831,8831
National Institute of Technology Kurukshetra,Electrical Engineering,Home State,OPEN,Female-only,38998,38998
National Institute of Technology Kurukshetra,Electrical Engineering,Home State,EWS,Female-only,39217,39217
National Institute of Technology Kurukshetra,Electrical Engineering,All India,OPEN,Gender-Neutral,21554,22227
National Institute of Technology Kurukshetra,Electrical Engineering,All India,EWS,Gender-Neutral,23846,23846
National Institute of Technology Kurukshetra,Electrical Engineering,All India,OBC-NCL,Gender-Neutral,26141,26141
National Institute of Technology Kurukshetra,Electrical Engineering Dual Degree,All India,OPEN,Gender-Neutral,24866,24866
National Institute of Technology Kurukshetra,Electronics and Communication Engineering,Home State,OPEN,Gender-Neutral,17578,17578
National Institute of Technology Kurukshetra,Electronics and Communication Engineering Dual Degree,All India,OPEN,Female-only,30572,30572
National Institute of Technology Kurukshetra,Industrial Internet of Things,Home State,OPEN,Gender-Neutral,28047,28047
National Institute of Technology Kurukshetra,Industrial Internet of Things,Home State,OPEN,Female-only,35215,35215
National Institute of Technology Kurukshetra,Industrial Internet of Things,Home State,EWS,Gender-Neutral,30363,30363
National Institute of Technology Kurukshetra,Industrial Internet of Things,Home State,OBC-NCL,Gender-Neutral,39551,39551
National Institute of Technology Kurukshetra,Industrial Internet of Things,All India,EWS,Gender-Neutral,25286,25286
National Institute of Technology Kurukshetra,Industrial Internet of Things,All India,OBC-NCL,Gender-Neutral,27647,30182
National Institute of Technology Kurukshetra,Mathematics and Computing,All India,OPEN,Gender-Neutral,12778,12778
National Institute of Technology Kurukshetra,Mechanical Engineering,Home State,OPEN,Gender-Neutral,32400,32400
National Institute of Technology Kurukshetra,Mechanical Engineering,Home State,EWS,Gender-Neutral,40521,40521
National Institute of Technology Kurukshetra,Mechanical Engineering,Home State,EWS,Female-only,64424,64424
National Institute of Technology Kurukshetra,Mechanical Engineering,Home State,OBC-NCL,Gender-Neutral,41972,42895
National Institute of Technology Kurukshetra,Mechanical Engineering,All India,OPEN,Gender-Neutral,30036,30650
National Institute of Technology Kurukshetra,Mechanical Engineering,All India,OPEN,Female-only,47237,47237
National Institute of Technology Kurukshetra,Mechanical Engineering,All India,EWS,Gender-Neutral,34063,35922
National Institute of Technology Kurukshetra,Mechanical Engineering,All India,OBC-NCL,Gender-Neutral,34858,35593
National Institute of Technology Kurukshetra,Mechanical Engineering Dual Degree,All India,OBC-NCL,Gender-Neutral,43540,43540
National Institute of Technology Kurukshetra,Microelectronics and VLSI Engineering,Home State,OBC-NCL,Gender-Neutral,38515,38515
National Institute of Technology Kurukshetra,Microelectronics and VLSI Engineering,All India,OPEN,Gender-Neutral,19423,19912
National Institute of Technology Kurukshetra,Microelectronics and VLSI Engineering,All India,EWS,Gender-Neutral,20988,20988
National Institute of Technology Kurukshetra,Microelectronics and VLSI Engineering,All India,OBC-NCL,Gender-Neutral,24576,24576
National Institute of Technology Kurukshetra,Production and Industrial Engineering,Home State,OPEN,Gender-Neutral,43809,43809
National Institute of Technology Kurukshetra,Production and Industrial Engineering,Home State,EWS,Gender-Neutral,53031,53031
National Institute of Technology Kurukshetra,Production and Industrial Engineering,All India,EWS,Female-only,88170,88170
National Institute of Technology Kurukshetra,Production and Industrial Engineering,All India,OBC-NCL,Gender-Neutral,51841,52237
National Institute of Technology Kurukshetra,Robotics and Automation,Home State,OBC-NCL,Gender-Neutral,36525,36525
National Institute of Technology Kurukshetra,Robotics and Automation,All India,OPEN,Gender-Neutral,18664,18664
National Institute of Technology Kurukshetra,Sustainable Energy Technologies,Home State,OPEN,Female-only,85764,85764
National Institute of Technology Kurukshetra,Sustainable Energy Technologies,Home State,OBC-NCL,Female-only,112779,115429
National Institute of Technology Kurukshetra,Sustainable Energy Technologies,All India,OPEN,Female-only,69456,69456
National Institute of Technology Kurukshetra,Sustainable Energy Technologies,All India,EWS,Female-only,85113,85113
National Institute of Technology Kurukshetra,Sustainable Energy Technologies,All India,OBC-NCL,Gender-Neutral,54727,54727
National Institute of Technology Kurukshetra,Sustainable Energy Technologies,All India,OBC-NCL,Female-only,78060,78060
National Institute of Technology Manipur,Civil Engineering,All India,EWS,Gender-Neutral,111888,115397
National Institute of Technology Manipur,Civil Engineering,Home State,OPEN,Gender-Neutral,95520,110888
National Institute of Technology Manipur,Civil Engineering,Home State,OPEN,Female-only,174160,190031
National Institute of Technology Manipur,Civil Engineering,Home State,EWS,Gender-Neutral,116953,120787
