College,Branch,Quota,Category,Gender,Opening Rank,Closing Rank
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,PWD OPEN,Gender-Neutral,2488,2488
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,EWS,Gender-Neutral,5828,5828
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,EWS,Female-only,7151,7151
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,OBC-NCL,Gender-Neutral,14587,15023
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,OBC-NCL,Female-only,18967,18967
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,SC,Gender-Neutral,8573,8984
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,ST,Gender-Neutral,4288,4374
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,ST,Female-only,5002,5002
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OPEN,Gender-Neutral,39691,44374
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OPEN,Female-only,48514,49478
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,PWD OPEN,Gender-Neutral,3417,3417
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,EWS,Gender-Neutral,6564,6685
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,EWS,Female-only,8613,8613
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OBC-NCL,Gender-Neutral,15260,16593
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OBC-NCL,Female-only,20439,20799
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,PWD OBC-NCL,Gender-Neutral,1455,1455
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,SC,Gender-Neutral,9248,9852
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,SC,Female-only,9602,9602
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,ST,Gender-Neutral,4423,4714
Indian Institute of Information Technology Bhopal,Mathematics and Computing,All India,OPEN,Gender-Neutral,13707,27762
Indian Institute of Information Technology Bhopal,Mathematics and Computing,All India,PWD OPEN,Gender-Neutral,1909,1909
Indian Institute of Information Technology Bhopal,Mathematics and Computing,All India,EWS,Gender-Neutral,4104,4336
Indian Institute of Information Technology Bhopal,Mathematics and Computing,All India,OBC-NCL,Gender-Neutral,10257,11396
Indian Institute of Information Technology Bhopal,Mathematics and Computing,All India,PWD OBC-NCL,Gender-Neutral,1348,1348
Indian Institute of Information Technology Bhopal,Mathematics and Computing,All India,SC,Gender-Neutral,4686,8102
Indian Institute of Information Technology Bhopal,Mathematics and Computing,All India,ST,Gender-Neutral,3871,3874
Indian Institute of Information Technology Bhopal,Computer Science and Engineering,All India,OPEN,Gender-Neutral,8627,24300
Indian Institute of Information Technology Bhopal,Computer Science and Engineering,All India,PWD OPEN,Gender-Neutral,680,866
Indian Institute of Information Technology Bhopal,Computer Science and Engineering,All India,EWS,Gender-Neutral,3396,4012
Indian Institute of Information Technology Bhopal,Computer Science and Engineering,All India,PWD EWS,Gender-Neutral,216,216
Indian Institute of Information Technology Bhopal,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,6334,10027
Indian Institute of Information Technology Bhopal,Computer Science and Engineering,All India,PWD OBC-NCL,Gender-Neutral,492,519
Indian Institute of Information Technology Bhopal,Computer Science and Engineering,All India,SC,Gender-Neutral,3416,6543
Indian Institute of Information Technology Bhopal,Computer Science and Engineering,All India,PWD SC,Gender-Neutral,264,264
Indian Institute of Information Technology Bhopal,Computer Science and Engineering,All India,ST,Gender-Neutral,1073,3433
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Artificial Intelligence,All India,OPEN,Gender-Neutral,16175,24372
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Artificial Intelligence,All India,PWD OPEN,Gender-Neutral,1081,1081
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Artificial Intelligence,All India,EWS,Gender-Neutral,3456,3614
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Artificial Intelligence,All India,OBC-NCL,Gender-Neutral,7359,9857
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Artificial Intelligence,All India,PWD OBC-NCL,Gender-Neutral,666,666
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Artificial Intelligence,All India,SC,Gender-Neutral,3198,5672
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Artificial Intelligence,All India,ST,Gender-Neutral,1392,2820
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Physical System,All India,OPEN,Gender-Neutral,20997,30625
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Physical System,All India,PWD OPEN,Gender-Neutral,1369,1369
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Physical System,All India,EWS,Gender-Neutral,4222,4592
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Physical System,All India,OBC-NCL,Gender-Neutral,9064,12148
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Physical System,All India,PWD OBC-NCL,Gender-Neutral,917,917
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Physical System,All India,SC,Gender-Neutral,7152,7858
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Physical System,All India,ST,Gender-Neutral,3778,3856
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Security,All India,OPEN,Gender-Neutral,21825,26819
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Security,All India,PWD OPEN,Gender-Neutral,1141,1141
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Security,All India,EWS,Gender-Neutral,4077,4420
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Security,All India,OBC-NCL,Gender-Neutral,7861,10953
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Security,All India,PWD OBC-NCL,Gender-Neutral,836,836
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Security,All India,SC,Gender-Neutral,5876,7039
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Security,All India,PWD SC,Gender-Neutral,314,314
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Cyber Security,All India,ST,Gender-Neutral,3050,3755
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Data Science,All India,OPEN,Gender-Neutral,14306,24360
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Data Science,All India,PWD OPEN,Gender-Neutral,739,739
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Data Science,All India,EWS,Gender-Neutral,3423,4092
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Data Science,All India,OBC-NCL,Gender-Neutral,6925,9364
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Data Science,All India,PWD OBC-NCL,Gender-Neutral,719,719
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Data Science,All India,SC,Gender-Neutral,1291,5856
Indian Institute of Information Technology Bhopal,Computer Science and Engineering Data Science,All India,ST,Gender-Neutral,1509,2702
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,18068,32861
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,PWD OPEN,Gender-Neutral,1415,1470
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,4588,5389
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,9178,12881
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,PWD OBC-NCL,Gender-Neutral,939,1122
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,SC,Gender-Neutral,3777,8150
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering,All India,ST,Gender-Neutral,3531,4102
Indian Institute of Information Technology Bhopal,Information Technology,All India,OPEN,Gender-Neutral,24981,30645
Indian Institute of Information Technology Bhopal,Information Technology,All India,PWD OPEN,Gender-Neutral,1184,1258
Indian Institute of Information Technology Bhopal,Information Technology,All India,EWS,Gender-Neutral,4293,4742
Indian Institute of Information Technology Bhopal,Information Technology,All India,PWD EWS,Gender-Neutral,307,307
Indian Institute of Information Technology Bhopal,Information Technology,All India,OBC-NCL,Gender-Neutral,9206,12095
Indian Institute of Information Technology Bhopal,Information Technology,All India,PWD OBC-NCL,Gender-Neutral,942,998
Indian Institute of Information Technology Bhopal,Information Technology,All India,SC,Gender-Neutral,6546,7961
Indian Institute of Information Technology Bhopal,Information Technology,All India,ST,Gender-Neutral,2513,4058
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,OPEN,Gender-Neutral,30736,37840
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,PWD OPEN,Gender-Neutral,2230,2230
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,EWS,Gender-Neutral,5673,6142
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,OBC-NCL,Gender-Neutral,13308,15436
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,PWD OBC-NCL,Gender-Neutral,1525,1525
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,SC,Gender-Neutral,8513,9185
Indian Institute of Information Technology Bhopal,Physics and Computational Engineering,All India,ST,Gender-Neutral,4270,4408
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,OPEN,Gender-Neutral,18106,25197
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,OPEN,Female-only,23237,30414
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,PWD OPEN,Gender-Neutral,378,378
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,EWS,Gender-Neutral,3494,4052
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,EWS,Female-only,4784,4784
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,OBC-NCL,Gender-Neutral,7544,10110
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,OBC-NCL,Female-only,10616,13421
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,PWD OBC-NCL,Gender-Neutral,357,357
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,SC,Gender-Neutral,4771,6095
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,SC,Female-only,4673,4673
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,ST,Gender-Neutral,3104,3354
Indian Institute of Information Technology Sri City Chittoor,Artificial Intelligence and Data Science,All India,ST,Female-only,2771,2771
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,OPEN,Gender-Neutral,11759,24016
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,OPEN,Female-only,21348,30312
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,PWD OPEN,Gender-Neutral,814,1266
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,PWD OPEN,Female-only,826,826
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,EWS,Gender-Neutral,3318,3922
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,EWS,Female-only,4327,5336
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,PWD EWS,Gender-Neutral,192,192
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,6416,9854
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,OBC-NCL,Female-only,8526,12578
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,PWD OBC-NCL,Gender-Neutral,573,663
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,SC,Gender-Neutral,3955,7087
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,SC,Female-only,5279,7624
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,PWD SC,Gender-Neutral,242,261
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,ST,Gender-Neutral,2075,3413
Indian Institute of Information Technology Sri City Chittoor,Computer Science and Engineering,All India,ST,Female-only,3132,3829
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,20649,29056
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,OPEN,Female-only,31530,38560
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,PWD OPEN,Gender-Neutral,1377,1377
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,4128,5069
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,EWS,Female-only,5364,5414
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,9574,11517
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,13799,15367
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,PWD OBC-NCL,Gender-Neutral,691,691
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,SC,Gender-Neutral,1646,7781
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,SC,Female-only,7978,8014
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,ST,Gender-Neutral,2719,3519
Indian Institute of Information Technology Sri City Chittoor,Electronics and Communication Engineering,All India,ST,Female-only,4094,4094
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,OPEN,Gender-Neutral,10788,34726
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,OPEN,Female-only,17805,38042
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,PWD OPEN,Gender-Neutral,395,868
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,EWS,Gender-Neutral,4906,5468
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,EWS,Female-only,5432,6586
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,PWD EWS,Gender-Neutral,126,126
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,10253,13682
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,OBC-NCL,Female-only,11374,16670
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,PWD OBC-NCL,Gender-Neutral,581,703
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,SC,Gender-Neutral,3454,8118
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,SC,Female-only,3092,7971
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,PWD SC,Gender-Neutral,171,171
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,ST,Gender-Neutral,1758,3316
Indian Institute of Information Technology IIIT Dharwad,Computer Science and Engineering,All India,ST,Female-only,1575,2381
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,OPEN,Gender-Neutral,17276,36354
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,OPEN,Female-only,27623,39861
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,PWD OPEN,Gender-Neutral,1404,1505
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,EWS,Gender-Neutral,5290,5742
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,EWS,Female-only,5855,6171
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,OBC-NCL,Gender-Neutral,10419,14477
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,OBC-NCL,Female-only,12671,17691
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,PWD OBC-NCL,Gender-Neutral,786,857
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,SC,Gender-Neutral,5828,8770
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,SC,Female-only,2400,5998
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,PWD SC,Gender-Neutral,188,188
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,ST,Gender-Neutral,2287,3789
Indian Institute of Information Technology IIIT Dharwad,Data Science and Artificial Intelligence,All India,ST,Female-only,1328,2385
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,20015,37861
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,OPEN,Female-only,39349,41807
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,PWD OPEN,Gender-Neutral,1506,1647
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,5644,6116
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,EWS,Female-only,6742,7094
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,PWD EWS,Gender-Neutral,235,235
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,12198,15131
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,13129,18064
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,PWD OBC-NCL,Gender-Neutral,995,995
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,SC,Gender-Neutral,8173,8908
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,SC,Female-only,3670,9003
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,ST,Gender-Neutral,2823,4050
Indian Institute of Information Technology IIIT Dharwad,Electronics and Communication Engineering,All India,ST,Female-only,3682,3682
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OPEN,Gender-Neutral,8474,19105
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OPEN,Female-only,16782,30009
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,PWD OPEN,Gender-Neutral,536,1089
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,PWD OPEN,Female-only,1100,1100
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,EWS,Gender-Neutral,2720,3221
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,EWS,Female-only,5304,5610
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,PWD EWS,Gender-Neutral,279,279
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,5147,7560
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OBC-NCL,Female-only,10171,13143
