College,Branch,Quota,Category,Gender,Opening Rank,Closing Rank
Birla Institute of Technology Deoghar Off-Campus,Electronics and Communication Engineering,All India,SC,Gender-Neutral,312939,324666
Birla Institute of Technology Deoghar Off-Campus,Electronics and Communication Engineering,All India,ST,Gender-Neutral,930427,1166402
Birla Institute of Technology Deoghar Off-Campus,Electronics and Communication Engineering,Home State,OPEN,Gender-Neutral,333370,391859
Birla Institute of Technology Deoghar Off-Campus,Electronics and Communication Engineering,Home State,OPEN,Female-only,292573,325039
Birla Institute of Technology Deoghar Off-Campus,Electronics and Communication Engineering,Home State,SC,Gender-Neutral,660508,765687
Birla Institute of Technology Deoghar Off-Campus,Mechanical Engineering,All India,OPEN,Gender-Neutral,186305,244165
Birla Institute of Technology Deoghar Off-Campus,Mechanical Engineering,All India,EWS,Gender-Neutral,254071,295743
Birla Institute of Technology Deoghar Off-Campus,Mechanical Engineering,All India,OBC-NCL,Gender-Neutral,262970,284202
Birla Institute of Technology Deoghar Off-Campus,Mechanical Engineering,All India,SC,Gender-Neutral,392139,415390
Birla Institute of Technology Deoghar Off-Campus,Mechanical Engineering,Home State,OPEN,Gender-Neutral,492289,1074121
Birla Institute of Technology Deoghar Off-Campus,Mechanical Engineering,Home State,OPEN,Female-only,606929,687564
Birla Institute of Technology Mesra Ranchi,Architecture,All India,OPEN,Gender-Neutral,1900,2037
Birla Institute of Technology Mesra Ranchi,Architecture,All India,EWS,Gender-Neutral,9746,9746
Birla Institute of Technology Mesra Ranchi,Architecture,All India,SC,Gender-Neutral,8025,8989
Birla Institute of Technology Mesra Ranchi,Architecture,All India,ST,Gender-Neutral,14227,14227
Birla Institute of Technology Mesra Ranchi,Architecture,Home State,OPEN,Gender-Neutral,9521,12384
Birla Institute of Technology Mesra Ranchi,Artificial Intelligence and Machine Learning,All India,OPEN,Gender-Neutral,26280,26551
Birla Institute of Technology Mesra Ranchi,Artificial Intelligence and Machine Learning,All India,OPEN,Female-only,39349,39363
Birla Institute of Technology Mesra Ranchi,Artificial Intelligence and Machine Learning,All India,EWS,Gender-Neutral,31199,31419
Birla Institute of Technology Mesra Ranchi,Artificial Intelligence and Machine Learning,All India,OBC-NCL,Gender-Neutral,33902,37804
Birla Institute of Technology Mesra Ranchi,Artificial Intelligence and Machine Learning,All India,SC,Gender-Neutral,172387,172387
Birla Institute of Technology Mesra Ranchi,Artificial Intelligence and Machine Learning,Home State,OPEN,Gender-Neutral,38423,38423
Birla Institute of Technology Mesra Ranchi,Artificial Intelligence and Machine Learning,Home State,ST,Gender-Neutral,663135,663135
Birla Institute of Technology Mesra Ranchi,Bio Technology,All India,OPEN,Gender-Neutral,90927,97072
Birla Institute of Technology Mesra Ranchi,Bio Technology,All India,EWS,Gender-Neutral,98956,98956
Birla Institute of Technology Mesra Ranchi,Bio Technology,All India,OBC-NCL,Gender-Neutral,117908,128591
Birla Institute of Technology Mesra Ranchi,Bio Technology,All India,SC,Gender-Neutral,311456,316691
Birla Institute of Technology Mesra Ranchi,Bio Technology,All India,ST,Gender-Neutral,699996,771722
Birla Institute of Technology Mesra Ranchi,Bio Technology,Home State,OPEN,Gender-Neutral,194565,223237
Birla Institute of Technology Mesra Ranchi,Bio Technology,Home State,OPEN,Female-only,140736,140736
Birla Institute of Technology Mesra Ranchi,Bio Technology,Home State,EWS,Gender-Neutral,284419,290107
Birla Institute of Technology Mesra Ranchi,Chemical Engineering,All India,OPEN,Gender-Neutral,76030,83061
Birla Institute of Technology Mesra Ranchi,Chemical Engineering,All India,OPEN,Female-only,95695,106465
Birla Institute of Technology Mesra Ranchi,Chemical Engineering,All India,EWS,Gender-Neutral,92725,94145
Birla Institute of Technology Mesra Ranchi,Chemical Engineering,All India,OBC-NCL,Gender-Neutral,95700,111854
Birla Institute of Technology Mesra Ranchi,Chemical Engineering,All India,SC,Gender-Neutral,258025,281113
Birla Institute of Technology Mesra Ranchi,Chemical Engineering,All India,ST,Gender-Neutral,659642,809000
Birla Institute of Technology Mesra Ranchi,Chemical Engineering,Home State,OPEN,Gender-Neutral,130985,147912
Birla Institute of Technology Mesra Ranchi,Chemical Engineering,Home State,OPEN,Female-only,146783,155566
Birla Institute of Technology Mesra Ranchi,Chemical Engineering,Home State,EWS,Gender-Neutral,181735,210047
Birla Institute of Technology Mesra Ranchi,Chemical Engineering,Home State,SC,Gender-Neutral,482578,517268
Birla Institute of Technology Mesra Ranchi,Civil Engineering,All India,OPEN,Gender-Neutral,80151,85126
Birla Institute of Technology Mesra Ranchi,Civil Engineering,All India,OPEN,Female-only,93463,106674
Birla Institute of Technology Mesra Ranchi,Civil Engineering,All India,EWS,Gender-Neutral,86311,91783
Birla Institute of Technology Mesra Ranchi,Civil Engineering,All India,OBC-NCL,Gender-Neutral,92874,103542
Birla Institute of Technology Mesra Ranchi,Civil Engineering,All India,SC,Gender-Neutral,245759,249761
Birla Institute of Technology Mesra Ranchi,Civil Engineering,All India,ST,Gender-Neutral,336649,364469
Birla Institute of Technology Mesra Ranchi,Civil Engineering,Home State,OPEN,Gender-Neutral,125342,147180
Birla Institute of Technology Mesra Ranchi,Civil Engineering,Home State,OPEN,Female-only,156524,156524
Birla Institute of Technology Mesra Ranchi,Civil Engineering,Home State,EWS,Gender-Neutral,183843,197529
Birla Institute of Technology Mesra Ranchi,Civil Engineering,Home State,SC,Gender-Neutral,467536,488241
Birla Institute of Technology Mesra Ranchi,Computer Science and Engineering,All India,OPEN,Gender-Neutral,23015,23586
Birla Institute of Technology Mesra Ranchi,Computer Science and Engineering,All India,OPEN,Female-only,36461,36779
Birla Institute of Technology Mesra Ranchi,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,32580,32970
Birla Institute of Technology Mesra Ranchi,Computer Science and Engineering,All India,SC,Gender-Neutral,162160,162160
Birla Institute of Technology Mesra Ranchi,Computer Science and Engineering,Home State,OPEN,Gender-Neutral,34970,35188
Birla Institute of Technology Mesra Ranchi,Electrical and Electronics Engineering,All India,OPEN,Gender-Neutral,42806,44409
Birla Institute of Technology Mesra Ranchi,Electrical and Electronics Engineering,All India,OPEN,Female-only,58832,60280
Birla Institute of Technology Mesra Ranchi,Electrical and Electronics Engineering,All India,EWS,Gender-Neutral,65256,65765
Birla Institute of Technology Mesra Ranchi,Electrical and Electronics Engineering,All India,OBC-NCL,Gender-Neutral,58932,64393
Birla Institute of Technology Mesra Ranchi,Electrical and Electronics Engineering,All India,SC,Gender-Neutral,220314,222661
Birla Institute of Technology Mesra Ranchi,Electrical and Electronics Engineering,All India,ST,Gender-Neutral,429165,529644
Birla Institute of Technology Mesra Ranchi,Electrical and Electronics Engineering,Home State,OPEN,Gender-Neutral,67405,69543
Birla Institute of Technology Mesra Ranchi,Electrical and Electronics Engineering,Home State,OPEN,Female-only,84314,84318
Birla Institute of Technology Mesra Ranchi,Electrical and Electronics Engineering,Home State,EWS,Gender-Neutral,90375,94690
Birla Institute of Technology Mesra Ranchi,Electrical and Electronics Engineering,Home State,SC,Gender-Neutral,344154,344154
Birla Institute of Technology Mesra Ranchi,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,33965,35577
Birla Institute of Technology Mesra Ranchi,Electronics and Communication Engineering,All India,OPEN,Female-only,52836,55826
Birla Institute of Technology Mesra Ranchi,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,43024,43145
Birla Institute of Technology Mesra Ranchi,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,47406,51328
Birla Institute of Technology Mesra Ranchi,Electronics and Communication Engineering,All India,SC,Gender-Neutral,210590,211967
Birla Institute of Technology Mesra Ranchi,Electronics and Communication Engineering,All India,ST,Gender-Neutral,357784,388594
Birla Institute of Technology Mesra Ranchi,Electronics and Communication Engineering,Home State,OPEN,Gender-Neutral,53676,53676
Birla Institute of Technology Mesra Ranchi,Electronics and Communication Engineering,Home State,OPEN,Female-only,75993,75993
Birla Institute of Technology Mesra Ranchi,Electronics and Communication Engineering,Home State,EWS,Gender-Neutral,78006,78006
Birla Institute of Technology Mesra Ranchi,Food Engineering and Technology,All India,OPEN,Gender-Neutral,123764,143876
Birla Institute of Technology Mesra Ranchi,Food Engineering and Technology,All India,OPEN,Female-only,127437,127437
Birla Institute of Technology Mesra Ranchi,Food Engineering and Technology,All India,EWS,Gender-Neutral,154012,169064
Birla Institute of Technology Mesra Ranchi,Food Engineering and Technology,All India,OBC-NCL,Gender-Neutral,145288,160535
Birla Institute of Technology Mesra Ranchi,Food Engineering and Technology,All India,SC,Gender-Neutral,341978,362632
Birla Institute of Technology Mesra Ranchi,Food Engineering and Technology,All India,ST,Gender-Neutral,793016,1469784
Birla Institute of Technology Mesra Ranchi,Food Engineering and Technology,Home State,OPEN,Gender-Neutral,234689,351902
Birla Institute of Technology Mesra Ranchi,Food Engineering and Technology,Home State,OPEN,Female-only,223178,255573
Birla Institute of Technology Mesra Ranchi,Food Engineering and Technology,Home State,EWS,Gender-Neutral,400525,400525
Birla Institute of Technology Mesra Ranchi,Mathematics and Computing,All India,OPEN,Gender-Neutral,48544,53448
Birla Institute of Technology Mesra Ranchi,Mathematics and Computing,All India,OPEN,Female-only,60079,61118
Birla Institute of Technology Mesra Ranchi,Mathematics and Computing,All India,EWS,Gender-Neutral,75722,78785
Birla Institute of Technology Mesra Ranchi,Mathematics and Computing,All India,OBC-NCL,Gender-Neutral,73391,74658
Birla Institute of Technology Mesra Ranchi,Mathematics and Computing,All India,ST,Gender-Neutral,549293,786715
Birla Institute of Technology Mesra Ranchi,Mathematics and Computing,Home State,OPEN,Gender-Neutral,98422,99093
Birla Institute of Technology Mesra Ranchi,Mathematics and Computing,Home State,EWS,Gender-Neutral,99581,124332
Birla Institute of Technology Mesra Ranchi,Mathematics and Computing,Home State,SC,Gender-Neutral,509243,559049
Birla Institute of Technology Mesra Ranchi,Mechanical Engineering,All India,OPEN,Gender-Neutral,58876,62152
Birla Institute of Technology Mesra Ranchi,Mechanical Engineering,All India,OPEN,Female-only,82929,92805
Birla Institute of Technology Mesra Ranchi,Mechanical Engineering,All India,EWS,Gender-Neutral,77198,82402
Birla Institute of Technology Mesra Ranchi,Mechanical Engineering,All India,OBC-NCL,Gender-Neutral,81518,84942
Birla Institute of Technology Mesra Ranchi,Mechanical Engineering,All India,SC,Gender-Neutral,251420,254300
Birla Institute of Technology Mesra Ranchi,Mechanical Engineering,All India,ST,Gender-Neutral,555116,693188
Birla Institute of Technology Mesra Ranchi,Mechanical Engineering,Home State,OPEN,Gender-Neutral,79395,81995
Birla Institute of Technology Mesra Ranchi,Mechanical Engineering,Home State,OPEN,Female-only,133402,133402
Birla Institute of Technology Mesra Ranchi,Mechanical Engineering,Home State,EWS,Gender-Neutral,116439,140618
Birla Institute of Technology Mesra Ranchi,Mechanical Engineering,Home State,SC,Gender-Neutral,380211,380211
Birla Institute of Technology Mesra Ranchi,Physics,All India,OPEN,Gender-Neutral,100025,102568
Birla Institute of Technology Mesra Ranchi,Physics,All India,EWS,Gender-Neutral,148175,151278
Birla Institute of Technology Mesra Ranchi,Physics,All India,OBC-NCL,Gender-Neutral,123573,135660
Birla Institute of Technology Mesra Ranchi,Physics,All India,SC,Gender-Neutral,256434,256434
Birla Institute of Technology Mesra Ranchi,Physics,All India,ST,Gender-Neutral,801754,801754
Birla Institute of Technology Mesra Ranchi,Physics,Home State,OPEN,Gender-Neutral,245110,284390
Birla Institute of Technology Mesra Ranchi,Physics,Home State,OPEN,Female-only,276365,276365
Birla Institute of Technology Mesra Ranchi,Physics,Home State,EWS,Gender-Neutral,1117306,1117306
Birla Institute of Technology Mesra Ranchi,Production and Industrial Engineering,All India,OPEN,Gender-Neutral,87680,95539
Birla Institute of Technology Mesra Ranchi,Production and Industrial Engineering,All India,OPEN,Female-only,115110,120593
Birla Institute of Technology Mesra Ranchi,Production and Industrial Engineering,All India,EWS,Gender-Neutral,107442,112354
Birla Institute of Technology Mesra Ranchi,Production and Industrial Engineering,All India,OBC-NCL,Gender-Neutral,108013,126368
Birla Institute of Technology Mesra Ranchi,Production and Industrial Engineering,All India,SC,Gender-Neutral,299044,326128
Birla Institute of Technology Mesra Ranchi,Production and Industrial Engineering,All India,ST,Gender-Neutral,783772,1032294
Birla Institute of Technology Mesra Ranchi,Production and Industrial Engineering,Home State,OPEN,Gender-Neutral,183874,193488
Birla Institute of Technology Mesra Ranchi,Production and Industrial Engineering,Home State,OPEN,Female-only,195287,211171
Birla Institute of Technology Mesra Ranchi,Production and Industrial Engineering,Home State,EWS,Gender-Neutral,231495,248898
Birla Institute of Technology Mesra Ranchi,Production and Industrial Engineering,Home State,SC,Gender-Neutral,577910,692913
Birla Institute of Technology Mesra Ranchi,Quantitative Economics & Data Science,All India,OPEN,Gender-Neutral,64224,65550
Birla Institute of Technology Mesra Ranchi,Quantitative Economics & Data Science,All India,OPEN,Female-only,85624,85624
Birla Institute of Technology Mesra Ranchi,Quantitative Economics & Data Science,All India,EWS,Gender-Neutral,82650,83235
Birla Institute of Technology Mesra Ranchi,Quantitative Economics & Data Science,All India,OBC-NCL,Gender-Neutral,80914,83769
Birla Institute of Technology Mesra Ranchi,Quantitative Economics & Data Science,All India,SC,Gender-Neutral,251376,251376
Birla Institute of Technology Mesra Ranchi,Quantitative Economics & Data Science,All India,ST,Gender-Neutral,740336,1003968
Birla Institute of Technology Mesra Ranchi,Quantitative Economics & Data Science,Home State,OPEN,Gender-Neutral,146075,146075
Birla Institute of Technology Patna Off-Campus,Artificial Intelligence and Machine Learning,All India,OPEN,Gender-Neutral,83702,97577
Birla Institute of Technology Patna Off-Campus,Artificial Intelligence and Machine Learning,All India,OPEN,Female-only,107543,120501
Birla Institute of Technology Patna Off-Campus,Artificial Intelligence and Machine Learning,All India,EWS,Gender-Neutral,108039,120452
Birla Institute of Technology Patna Off-Campus,Artificial Intelligence and Machine Learning,All India,OBC-NCL,Gender-Neutral,100772,112421
Birla Institute of Technology Patna Off-Campus,Artificial Intelligence and Machine Learning,All India,SC,Gender-Neutral,267363,284460
Birla Institute of Technology Patna Off-Campus,Artificial Intelligence and Machine Learning,All India,ST,Gender-Neutral,654187,683815
Birla Institute of Technology Patna Off-Campus,Artificial Intelligence and Machine Learning,Home State,OPEN,Gender-Neutral,115822,149478
Birla Institute of Technology Patna Off-Campus,Artificial Intelligence and Machine Learning,Home State,OPEN,Female-only,133935,145390
Birla Institute of Technology Patna Off-Campus,Artificial Intelligence and Machine Learning,Home State,EWS,Gender-Neutral,156587,163348
Birla Institute of Technology Patna Off-Campus,Artificial Intelligence and Machine Learning,Home State,SC,Gender-Neutral,463815,552087
Birla Institute of Technology Patna Off-Campus,Civil Engineering,All India,OPEN,Gender-Neutral,218114,278019
Birla Institute of Technology Patna Off-Campus,Civil Engineering,All India,OPEN,Female-only,242846,257074
Birla Institute of Technology Patna Off-Campus,Civil Engineering,All India,EWS,Gender-Neutral,306827,344583
Birla Institute of Technology Patna Off-Campus,Civil Engineering,All India,OBC-NCL,Gender-Neutral,297570,389124
Birla Institute of Technology Patna Off-Campus,Civil Engineering,All India,SC,Gender-Neutral,365406,434577
Birla Institute of Technology Patna Off-Campus,Civil Engineering,All India,ST,Gender-Neutral,491937,713098
Birla Institute of Technology Patna Off-Campus,Civil Engineering,Home State,OPEN,Gender-Neutral,338713,551750
Birla Institute of Technology Patna Off-Campus,Civil Engineering,Home State,OPEN,Female-only,425740,498041
Birla Institute of Technology Patna Off-Campus,Civil Engineering,Home State,EWS,Gender-Neutral,594456,797699
Birla Institute of Technology Patna Off-Campus,Civil Engineering,Home State,SC,Gender-Neutral,565863,783824
Birla Institute of Technology Patna Off-Campus,Computer Science and Engineering,All India,OPEN,Gender-Neutral,73264,84149
Birla Institute of Technology Patna Off-Campus,Computer Science and Engineering,All India,OPEN,Female-only,76824,76824
Birla Institute of Technology Patna Off-Campus,Computer Science and Engineering,All India,EWS,Gender-Neutral,99052,104920
Birla Institute of Technology Patna Off-Campus,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,98520,110604
Birla Institute of Technology Patna Off-Campus,Computer Science and Engineering,All India,SC,Gender-Neutral,255243,282841
Birla Institute of Technology Patna Off-Campus,Computer Science and Engineering,All India,ST,Gender-Neutral,548282,709195
Birla Institute of Technology Patna Off-Campus,Computer Science and Engineering,Home State,OPEN,Gender-Neutral,96997,107427
Birla Institute of Technology Patna Off-Campus,Computer Science and Engineering,Home State,OPEN,Female-only,100889,100889
Birla Institute of Technology Patna Off-Campus,Computer Science and Engineering,Home State,EWS,Gender-Neutral,114065,118814
Birla Institute of Technology Patna Off-Campus,Computer Science and Engineering,Home State,SC,Gender-Neutral,354791,420918
Birla Institute of Technology Patna Off-Campus,Electrical and Electronics Engineering,All India,OPEN,Gender-Neutral,144841,167033
Birla Institute of Technology Patna Off-Campus,Electrical and Electronics Engineering,All India,OPEN,Female-only,151108,195613
Birla Institute of Technology Patna Off-Campus,Electrical and Electronics Engineering,All India,EWS,Gender-Neutral,169575,190564
Birla Institute of Technology Patna Off-Campus,Electrical and Electronics Engineering,All India,OBC-NCL,Gender-Neutral,172855,234302
Birla Institute of Technology Patna Off-Campus,Electrical and Electronics Engineering,All India,SC,Gender-Neutral,344882,373601
Birla Institute of Technology Patna Off-Campus,Electrical and Electronics Engineering,Home State,OPEN,Gender-Neutral,222602,299606
Birla Institute of Technology Patna Off-Campus,Electrical and Electronics Engineering,Home State,OPEN,Female-only,206136,243992
Birla Institute of Technology Patna Off-Campus,Electrical and Electronics Engineering,Home State,EWS,Gender-Neutral,348839,437955
Birla Institute of Technology Patna Off-Campus,Electrical and Electronics Engineering,Home State,SC,Gender-Neutral,689740,819738
Birla Institute of Technology Patna Off-Campus,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,110507,137413
Birla Institute of Technology Patna Off-Campus,Electronics and Communication Engineering,All India,OPEN,Female-only,114629,125912
Birla Institute of Technology Patna Off-Campus,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,148852,151484
Birla Institute of Technology Patna Off-Campus,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,138009,158081
Birla Institute of Technology Patna Off-Campus,Electronics and Communication Engineering,All India,SC,Gender-Neutral,312292,344867
Birla Institute of Technology Patna Off-Campus,Electronics and Communication Engineering,All India,ST,Gender-Neutral,678086,720719
Birla Institute of Technology Patna Off-Campus,Electronics and Communication Engineering,Home State,OPEN,Gender-Neutral,166245,194969
Birla Institute of Technology Patna Off-Campus,Electronics and Communication Engineering,Home State,OPEN,Female-only,185553,186043
Birla Institute of Technology Patna Off-Campus,Electronics and Communication Engineering,Home State,EWS,Gender-Neutral,202785,228783
Birla Institute of Technology Patna Off-Campus,Electronics and Communication Engineering,Home State,SC,Gender-Neutral,552127,645126
Birla Institute of Technology Patna Off-Campus,Mathematics and Computing,All India,OPEN,Gender-Neutral,122180,141481
Birla Institute of Technology Patna Off-Campus,Mathematics and Computing,All India,OPEN,Female-only,164507,164507
Birla Institute of Technology Patna Off-Campus,Mathematics and Computing,All India,EWS,Gender-Neutral,159455,160090
Birla Institute of Technology Patna Off-Campus,Mathematics and Computing,All India,OBC-NCL,Gender-Neutral,149203,181109
Birla Institute of Technology Patna Off-Campus,Mathematics and Computing,All India,SC,Gender-Neutral,317921,330007
Birla Institute of Technology Patna Off-Campus,Mathematics and Computing,Home State,OPEN,Gender-Neutral,158064,222567
Birla Institute of Technology Patna Off-Campus,Mathematics and Computing,Home State,OPEN,Female-only,179577,210123
Birla Institute of Technology Patna Off-Campus,Mathematics and Computing,Home State,EWS,Gender-Neutral,231765,236272
Birla Institute of Technology Patna Off-Campus,Mathematics and Computing,Home State,SC,Gender-Neutral,900275,900275
Birla Institute of Technology Patna Off-Campus,Mechanical Engineering,All India,OPEN,Gender-Neutral,183993,255801
Birla Institute of Technology Patna Off-Campus,Mechanical Engineering,All India,OPEN,Female-only,213286,240608
Birla Institute of Technology Patna Off-Campus,Mechanical Engineering,All India,EWS,Gender-Neutral,289282,331348
Birla Institute of Technology Patna Off-Campus,Mechanical Engineering,All India,OBC-NCL,Gender-Neutral,265560,298611
Birla Institute of Technology Patna Off-Campus,Mechanical Engineering,All India,SC,Gender-Neutral,367651,413984
Birla Institute of Technology Patna Off-Campus,Mechanical Engineering,All India,ST,Gender-Neutral,769338,985536
Birla Institute of Technology Patna Off-Campus,Mechanical Engineering,Home State,OPEN,Gender-Neutral,357125,507360
Birla Institute of Technology Patna Off-Campus,Mechanical Engineering,Home State,OPEN,Female-only,342762,380065
Birla Institute of Technology Patna Off-Campus,Mechanical Engineering,Home State,EWS,Gender-Neutral,539965,614391
Birla Institute of Technology Patna Off-Campus,Mechanical Engineering,Home State,SC,Gender-Neutral,654447,1284454
Central institute of Technology Kokrajar Assam,Civil Engineering,All India,OPEN,Gender-Neutral,214742,214742
Central institute of Technology Kokrajar Assam,Civil Engineering,All India,OPEN,Female-only,256841,256841
Central institute of Technology Kokrajar Assam,Civil Engineering,All India,SC,Gender-Neutral,407202,407202
Central institute of Technology Kokrajar Assam,Computer Science and Engineering,All India,OPEN,Gender-Neutral,135256,135256
Central institute of Technology Kokrajar Assam,Computer Science and Engineering,All India,OPEN,Female-only,137595,137595
Central institute of Technology Kokrajar Assam,Computer Science and Engineering,All India,EWS,Gender-Neutral,143555,143555
Central institute of Technology Kokrajar Assam,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,137437,137437
Central institute of Technology Kokrajar Assam,Computer Science and Engineering,All India,SC,Gender-Neutral,277679,277679
Central institute of Technology Kokrajar Assam,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,140282,146231
Central institute of Technology Kokrajar Assam,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,155480,155480
Central institute of Technology Kokrajar Assam,Food Engineering and Technology,All India,OPEN,Gender-Neutral,464493,464493
Central institute of Technology Kokrajar Assam,Food Engineering and Technology,All India,OBC-NCL,Gender-Neutral,978969,978969
Central institute of Technology Kokrajar Assam,Food Engineering and Technology,All India,SC,Gender-Neutral,495414,495414
Central institute of Technology Kokrajar Assam,Instrumentation Engineering,All India,OPEN,Gender-Neutral,199436,199436
Central institute of Technology Kokrajar Assam,Instrumentation Engineering,All India,OBC-NCL,Gender-Neutral,204765,204765
Chhattisgarh Swami Vivekanada Technical University Bhilai,Civil Engineering,All India,OPEN,Gender-Neutral,291556,376329
