College,Branch,Quota,Category,Gender,Opening Rank,Closing Rank
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Artificial Intelligence and Data Science,All India,SC,Female-only,289327,289327
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Artificial Intelligence and Data Science,All India,ST,Gender-Neutral,461616,546201
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Artificial Intelligence and Data Science,All India,ST,Female-only,691884,730067
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Cyber Security,All India,OPEN,Gender-Neutral,98351,109157
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Cyber Security,All India,OPEN,Female-only,138552,157737
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Cyber Security,All India,EWS,Gender-Neutral,112210,114025
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Cyber Security,All India,EWS,Female-only,159819,159819
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Cyber Security,All India,OBC-NCL,Gender-Neutral,111848,119919
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Cyber Security,All India,OBC-NCL,Female-only,172156,184592
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Cyber Security,All India,SC,Gender-Neutral,273918,283125
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Cyber Security,All India,SC,Female-only,314867,314867
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Cyber Security,All India,ST,Gender-Neutral,482912,519766
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Quantum Technologies,All India,OPEN,Gender-Neutral,86939,100929
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Quantum Technologies,All India,OPEN,Female-only,144166,157512
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Quantum Technologies,All India,EWS,Gender-Neutral,102313,105204
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Quantum Technologies,All India,EWS,Female-only,163110,163110
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Quantum Technologies,All India,OBC-NCL,Gender-Neutral,101638,111229
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Quantum Technologies,All India,OBC-NCL,Female-only,173871,185039
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Quantum Technologies,All India,SC,Gender-Neutral,248879,266986
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Quantum Technologies,All India,ST,Gender-Neutral,495753,499696
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Computer Science and Engineering with specialization in Quantum Technologies,All India,ST,Female-only,599469,599469
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,107909,123710
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering,All India,OPEN,Female-only,150347,168036
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,123856,128607
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering,All India,EWS,Female-only,182530,188280
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,124447,139593
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,181251,186737
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering,All India,SC,Gender-Neutral,276465,300692
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering,All India,SC,Female-only,326292,330094
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering,All India,ST,Gender-Neutral,469206,553921
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering with specialization in VLSI and Embedded Systems,All India,OPEN,Gender-Neutral,117786,140426
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering with specialization in VLSI and Embedded Systems,All India,OPEN,Female-only,171762,189657
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering with specialization in VLSI and Embedded Systems,All India,EWS,Gender-Neutral,140665,151579
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering with specialization in VLSI and Embedded Systems,All India,EWS,Female-only,190932,197943
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering with specialization in VLSI and Embedded Systems,All India,OBC-NCL,Gender-Neutral,140461,155047
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering with specialization in VLSI and Embedded Systems,All India,OBC-NCL,Female-only,191123,201662
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering with specialization in VLSI and Embedded Systems,All India,SC,Gender-Neutral,286691,318325
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering with specialization in VLSI and Embedded Systems,All India,ST,Gender-Neutral,558016,605286
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,Electronics and Communication Engineering with specialization in VLSI and Embedded Systems,All India,ST,Female-only,739237,778181
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,OPEN,Gender-Neutral,59169,62803
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,OPEN,Female-only,81876,88645
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,EWS,Gender-Neutral,68262,71663
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,EWS,Female-only,102522,102522
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,75184,78321
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,SC,Gender-Neutral,230251,235758
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,ST,Gender-Neutral,422529,442755
Indian Institute of Information Technology Agartala,Computer Science and Engineering,All India,ST,Female-only,417434,417434
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering,All India,OPEN,Gender-Neutral,40909,42151
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering,All India,EWS,Gender-Neutral,51564,53252
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,54566,54732
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering,All India,OBC-NCL,Female-only,69316,69316
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering,All India,SC,Gender-Neutral,198435,198702
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering,All India,ST,Gender-Neutral,368381,390146
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering Cyber Security,All India,OPEN,Gender-Neutral,44428,44878
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering Cyber Security,All India,PWD OPEN,Gender-Neutral,1296716,1296716
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering Cyber Security,All India,EWS,Gender-Neutral,52570,53394
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering Cyber Security,All India,OBC-NCL,Gender-Neutral,57939,58937
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering Cyber Security,All India,SC,Gender-Neutral,192210,192210
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering Cyber Security,All India,ST,Gender-Neutral,415932,415932
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering Data Science,All India,OPEN,Gender-Neutral,42357,43963
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering Data Science,All India,EWS,Gender-Neutral,52242,52242
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering Data Science,All India,OBC-NCL,Gender-Neutral,56284,56284
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Computer Science and Engineering Data Science,All India,ST,Gender-Neutral,390461,390461
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,52335,57517
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Electronics and Communication Engineering,All India,OPEN,Female-only,51663,51663
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,58868,62359
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,67001,71222
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,82122,82122
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Electronics and Communication Engineering,All India,SC,Gender-Neutral,220895,222417
Indian Institute of Information Technology IIIT Una Himachal Pradesh,Electronics and Communication Engineering,All India,ST,Gender-Neutral,442523,463699
Indian Institute of Information Technology IIIT Nagpur,Computer Science and Engineering,All India,OPEN,Gender-Neutral,33706,34299
Indian Institute of Information Technology IIIT Nagpur,Computer Science and Engineering,All India,EWS,Gender-Neutral,38255,39564
Indian Institute of Information Technology IIIT Nagpur,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,43175,43895
Indian Institute of Information Technology IIIT Nagpur,Computer Science and Engineering,All India,PWD OBC-NCL,Gender-Neutral,689106,689106
Indian Institute of Information Technology IIIT Nagpur,Computer Science and Engineering,All India,SC,Gender-Neutral,165147,165147
Indian Institute of Information Technology IIIT Nagpur,Computer Science and Engineering,All India,ST,Gender-Neutral,308901,308901
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Artificial Intelligence and Machine Learning,All India,OPEN,Gender-Neutral,29800,29881
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Artificial Intelligence and Machine Learning,All India,EWS,Gender-Neutral,35434,35434
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Artificial Intelligence and Machine Learning,All India,OBC-NCL,Gender-Neutral,41533,41797
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Artificial Intelligence and Machine Learning,All India,ST,Gender-Neutral,284031,284031
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Data Science and Analytics,All India,OPEN,Gender-Neutral,35830,36662
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Data Science and Analytics,All India,EWS,Gender-Neutral,39664,40045
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Data Science and Analytics,All India,OBC-NCL,Gender-Neutral,44972,45228
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Data Science and Analytics,All India,SC,Gender-Neutral,178484,178484
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Human Computer Interaction and Gaming Technology,All India,OPEN,Gender-Neutral,40000,42215
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Human Computer Interaction and Gaming Technology,All India,EWS,Gender-Neutral,44790,45206
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Human Computer Interaction and Gaming Technology,All India,OBC-NCL,Gender-Neutral,48924,49094
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Human Computer Interaction and Gaming Technology,All India,SC,Gender-Neutral,188752,188752
Indian Institute of Information Technology IIIT Nagpur,Computer Science Engineering Human Computer Interaction and Gaming Technology,All India,ST,Gender-Neutral,333143,333143
Indian Institute of Information Technology IIIT Nagpur,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,47861,51220
Indian Institute of Information Technology IIIT Nagpur,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,57693,61543
Indian Institute of Information Technology IIIT Nagpur,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,60827,64102
Indian Institute of Information Technology IIIT Nagpur,Electronics and Communication Engineering,All India,SC,Gender-Neutral,202841,210571
Indian Institute of Information Technology IIIT Nagpur,Electronics and Communication Engineering,All India,ST,Gender-Neutral,359149,362578
Indian Institute of Information Technology IIIT Nagpur,Electronics and Communication Engineering Internet of Things,All India,OPEN,Gender-Neutral,47618,49918
Indian Institute of Information Technology IIIT Nagpur,Electronics and Communication Engineering Internet of Things,All India,EWS,Gender-Neutral,57083,57782
Indian Institute of Information Technology IIIT Nagpur,Electronics and Communication Engineering Internet of Things,All India,OBC-NCL,Gender-Neutral,56179,59814
Indian Institute of Information Technology IIIT Nagpur,Electronics and Communication Engineering Internet of Things,All India,SC,Gender-Neutral,201598,205835
Indian Institute of Information Technology IIIT Nagpur,Electronics and Communication Engineering Internet of Things,All India,ST,Gender-Neutral,355557,355557
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,OPEN,Gender-Neutral,55593,57448
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,OPEN,Female-only,64944,65786
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,PWD OPEN,Gender-Neutral,989907,1329444
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,EWS,Gender-Neutral,63369,67672
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,EWS,Female-only,78286,78286
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,67481,71260
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,OBC-NCL,Female-only,84965,85790
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,SC,Gender-Neutral,228101,235806
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,SC,Female-only,236964,236964
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering,All India,ST,Gender-Neutral,410228,416322
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,64001,67583
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,OPEN,Female-only,75761,82518
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,73833,78090
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,EWS,Female-only,97006,97006
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,75105,80191
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,SC,Gender-Neutral,236880,243094
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,SC,Female-only,260965,260965
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,ST,Gender-Neutral,438329,467555
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering,All India,ST,Female-only,478206,478206
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,OPEN,Gender-Neutral,60164,64458
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,EWS,Gender-Neutral,70135,70135
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,EWS,Female-only,90334,90334
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,OBC-NCL,Gender-Neutral,73373,75839
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,SC,Gender-Neutral,236193,236193
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,ST,Gender-Neutral,492578,515105
Indian Institute of Information Technology Bhagalpur,Mathematics and Computing,All India,ST,Female-only,458092,458092
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OPEN,Gender-Neutral,73329,82045
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OPEN,Female-only,88852,97386
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,EWS,Gender-Neutral,82762,85852
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,EWS,Female-only,97395,97395
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OBC-NCL,Gender-Neutral,82853,89810
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,OBC-NCL,Female-only,111148,113908
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,SC,Gender-Neutral,245655,249744
Indian Institute of Information Technology Bhagalpur,Mechatronics and Automation Engineering,All India,ST,Gender-Neutral,505146,533000
Indian Institute of Information Technology Raichur Karnataka,Artificial Intelligence and Data Science,All India,OPEN,Gender-Neutral,56820,61491
Indian Institute of Information Technology Raichur Karnataka,Artificial Intelligence and Data Science,All India,OPEN,Female-only,73746,78802
Indian Institute of Information Technology Raichur Karnataka,Artificial Intelligence and Data Science,All India,EWS,Gender-Neutral,61857,64902
Indian Institute of Information Technology Raichur Karnataka,Artificial Intelligence and Data Science,All India,EWS,Female-only,82860,85851
Indian Institute of Information Technology Raichur Karnataka,Artificial Intelligence and Data Science,All India,OBC-NCL,Gender-Neutral,70339,75691
Indian Institute of Information Technology Raichur Karnataka,Artificial Intelligence and Data Science,All India,OBC-NCL,Female-only,88836,88836
Indian Institute of Information Technology Raichur Karnataka,Artificial Intelligence and Data Science,All India,PWD OBC-NCL,Gender-Neutral,1079199,1079199
Indian Institute of Information Technology Raichur Karnataka,Artificial Intelligence and Data Science,All India,SC,Gender-Neutral,222157,227494
Indian Institute of Information Technology Raichur Karnataka,Artificial Intelligence and Data Science,All India,ST,Gender-Neutral,348458,363097
Indian Institute of Information Technology Raichur Karnataka,Computer Science and Engineering,All India,OPEN,Gender-Neutral,52685,54774
Indian Institute of Information Technology Raichur Karnataka,Computer Science and Engineering,All India,OPEN,Female-only,68192,74367
Indian Institute of Information Technology Raichur Karnataka,Computer Science and Engineering,All India,EWS,Gender-Neutral,58049,60502
Indian Institute of Information Technology Raichur Karnataka,Computer Science and Engineering,All India,EWS,Female-only,78773,82605
Indian Institute of Information Technology Raichur Karnataka,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,65402,69424
Indian Institute of Information Technology Raichur Karnataka,Computer Science and Engineering,All India,OBC-NCL,Female-only,84082,84082
Indian Institute of Information Technology Raichur Karnataka,Computer Science and Engineering,All India,SC,Gender-Neutral,213105,215581
Indian Institute of Information Technology Raichur Karnataka,Computer Science and Engineering,All India,SC,Female-only,230048,230048
Indian Institute of Information Technology Raichur Karnataka,Computer Science and Engineering,All India,ST,Gender-Neutral,347677,347677
Indian Institute of Information Technology Raichur Karnataka,Mathematics and Computing,All India,OPEN,Gender-Neutral,61953,64575
Indian Institute of Information Technology Raichur Karnataka,Mathematics and Computing,All India,OPEN,Female-only,71714,83193
Indian Institute of Information Technology Raichur Karnataka,Mathematics and Computing,All India,EWS,Gender-Neutral,67260,72315
Indian Institute of Information Technology Raichur Karnataka,Mathematics and Computing,All India,EWS,Female-only,91314,91314
Indian Institute of Information Technology Raichur Karnataka,Mathematics and Computing,All India,OBC-NCL,Gender-Neutral,73193,78439
