College,Branch,Quota,Category,Gender,Opening Rank,Closing Rank
National Institute of Technology Agartala,Civil Engineering,Other State,OBC-NCL,Female-only,116435,118914
National Institute of Technology Agartala,Civil Engineering,Other State,SC,Gender-Neutral,202304,202304
National Institute of Technology Agartala,Civil Engineering,Other State,ST,Female-only,344169,344169
National Institute of Technology Agartala,Computational Mathematics,All India,EWS,Gender-Neutral,47440,47440
National Institute of Technology Agartala,Computational Mathematics,Home State,OPEN,Gender-Neutral,218902,218902
National Institute of Technology Agartala,Computational Mathematics,Other State,OPEN,Gender-Neutral,36441,36441
National Institute of Technology Agartala,Computational Mathematics,Other State,EWS,Gender-Neutral,53848,65165
National Institute of Technology Agartala,Computational Mathematics,Other State,OBC-NCL,Gender-Neutral,55721,55721
National Institute of Technology Agartala,Computational Mathematics,Other State,ST,Gender-Neutral,309594,309594
National Institute of Technology Agartala,Computer Science and Engineering,Home State,ST,Gender-Neutral,558151,558151
National Institute of Technology Agartala,Computer Science and Engineering,Other State,OPEN,Gender-Neutral,26266,26266
National Institute of Technology Agartala,Computer Science and Engineering,Other State,OPEN,Female-only,44210,44210
National Institute of Technology Agartala,Computer Science and Engineering,Other State,OBC-NCL,Gender-Neutral,30619,30619
National Institute of Technology Agartala,Electrical Engineering,Home State,OPEN,Gender-Neutral,148077,148077
National Institute of Technology Agartala,Electrical Engineering,Home State,SC,Gender-Neutral,427026,427026
National Institute of Technology Agartala,Electrical Engineering,Home State,ST,Gender-Neutral,848132,848132
National Institute of Technology Agartala,Electrical Engineering,Other State,OPEN,Gender-Neutral,41092,42528
National Institute of Technology Agartala,Electrical Engineering,Other State,OPEN,Female-only,70075,70337
National Institute of Technology Agartala,Electrical Engineering,Other State,EWS,Gender-Neutral,46253,48003
National Institute of Technology Agartala,Electrical Engineering,Other State,EWS,Female-only,72405,72405
National Institute of Technology Agartala,Electrical Engineering,Other State,OBC-NCL,Gender-Neutral,49837,49837
National Institute of Technology Agartala,Electrical Engineering,Other State,OBC-NCL,Female-only,73992,75061
National Institute of Technology Agartala,Electrical Engineering,Other State,SC,Gender-Neutral,158551,158551
National Institute of Technology Agartala,Electrical Engineering,Other State,ST,Female-only,335408,335408
National Institute of Technology Agartala,Electronics and Communication Engineering,Home State,OPEN,Gender-Neutral,116326,116326
National Institute of Technology Agartala,Electronics and Communication Engineering,Home State,OPEN,Female-only,114046,114046
National Institute of Technology Agartala,Electronics and Communication Engineering,Home State,ST,Gender-Neutral,771130,859227
National Institute of Technology Agartala,Electronics and Communication Engineering,Home State,ST,Female-only,576504,576504
National Institute of Technology Agartala,Electronics and Communication Engineering,Other State,OBC-NCL,Gender-Neutral,37449,37795
National Institute of Technology Agartala,Electronics and Instrumentation Engineering,All India,ST,Gender-Neutral,267894,268263
National Institute of Technology Agartala,Electronics and Instrumentation Engineering,Home State,OPEN,Gender-Neutral,167791,167791
National Institute of Technology Agartala,Electronics and Instrumentation Engineering,Home State,SC,Gender-Neutral,435342,435342
National Institute of Technology Agartala,Electronics and Instrumentation Engineering,Other State,OPEN,Gender-Neutral,43403,44295
National Institute of Technology Agartala,Electronics and Instrumentation Engineering,Other State,OPEN,Female-only,69563,69563
National Institute of Technology Agartala,Electronics and Instrumentation Engineering,Other State,EWS,Gender-Neutral,46570,46570
National Institute of Technology Agartala,Electronics and Instrumentation Engineering,Other State,OBC-NCL,Gender-Neutral,51352,53174
National Institute of Technology Agartala,Electronics and Instrumentation Engineering,Other State,OBC-NCL,Female-only,97774,102050
National Institute of Technology Agartala,Electronics and Instrumentation Engineering,Other State,ST,Gender-Neutral,268947,271858
National Institute of Technology Agartala,Engineering Physics,All India,EWS,Gender-Neutral,86855,86855
National Institute of Technology Agartala,Engineering Physics,All India,ST,Gender-Neutral,421326,432081
National Institute of Technology Agartala,Engineering Physics,Home State,SC,Gender-Neutral,1069581,1069581
National Institute of Technology Agartala,Engineering Physics,Other State,OPEN,Gender-Neutral,68287,75823
National Institute of Technology Agartala,Engineering Physics,Other State,OBC-NCL,Gender-Neutral,77794,78837
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Home State,OBC-NCL,Gender-Neutral,57422,57422
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Home State,SC,Gender-Neutral,175018,175018
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,OPEN,Gender-Neutral,46245,48247
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,EWS,Gender-Neutral,54067,54067
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,OBC-NCL,Gender-Neutral,58185,58185
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,Other State,SC,Female-only,194702,194702
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,OPEN,Gender-Neutral,28623,28623
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Other State,EWS,Gender-Neutral,29850,29850
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,OPEN,Gender-Neutral,33951,33951
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,EWS,Gender-Neutral,40071,40071
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Home State,OBC-NCL,Gender-Neutral,41681,41681
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,EWS,Female-only,62438,62438
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,OBC-NCL,Gender-Neutral,39097,39097
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,Other State,OBC-NCL,Female-only,74718,74718
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Home State,OBC-NCL,Gender-Neutral,11552,11552
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,OPEN,Gender-Neutral,5423,5423
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,Other State,EWS,Gender-Neutral,6634,6634
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering for DASA-CIWG,DASA-CWG,OPEN,Gender-Neutral,256738,256738
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,OPEN,Gender-Neutral,13869,14272
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,EWS,Gender-Neutral,17666,17666
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,Other State,SC,Gender-Neutral,75901,75901
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Home State,OBC-NCL,Gender-Neutral,15690,15690
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,OPEN,Gender-Neutral,10172,10533
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,EWS,Gender-Neutral,11892,12154
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,OBC-NCL,Gender-Neutral,16085,16085
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,Other State,SC,Gender-Neutral,56799,56799
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Home State,EWS,Female-only,38160,38160
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Home State,OBC-NCL,Gender-Neutral,27198,27198
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Other State,OPEN,Gender-Neutral,18723,18949
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Other State,OPEN,Female-only,27443,27443
Motilal Nehru National Institute of Technology Allahabad,Engineering and Computational Mechanics,Other State,OBC-NCL,Gender-Neutral,23734,23734
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Home State,OBC-NCL,Gender-Neutral,49908,49908
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Other State,OPEN,Female-only,65569,65569
Motilal Nehru National Institute of Technology Allahabad,Materials Engineering,Other State,OBC-NCL,Gender-Neutral,49843,49843
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,Home State,OPEN,Gender-Neutral,23704,24040
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,Home State,OPEN,Female-only,30836,30836
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,Home State,EWS,Gender-Neutral,28361,28757
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,Home State,EWS,Female-only,41701,41701
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,Home State,OBC-NCL,Gender-Neutral,30404,30404
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,Home State,SC,Gender-Neutral,108854,108854
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,Other State,OPEN,Gender-Neutral,24210,24770
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,Other State,OPEN PWD,Female-only,1336715,1336715
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,Other State,EWS,Gender-Neutral,29254,29474
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,Other State,OBC-NCL,Gender-Neutral,30281,30561
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering for DASA-CIWG,DASA-CWG,OPEN,Gender-Neutral,550551,550551
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,Home State,OPEN,Female-only,63036,63036
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,Home State,EWS,Female-only,64823,64823
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,Other State,OPEN,Gender-Neutral,37762,37762
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,Other State,OBC-NCL,Gender-Neutral,52767,54656
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,Other State,ST,Female-only,302485,302485
National Institute of Technology Andhra Pradesh,Bio Technology,Home State,OPEN,Gender-Neutral,86160,86160
National Institute of Technology Andhra Pradesh,Bio Technology,Home State,EWS,Gender-Neutral,93485,93485
National Institute of Technology Andhra Pradesh,Bio Technology,Home State,OBC-NCL,Gender-Neutral,91219,91866
National Institute of Technology Andhra Pradesh,Bio Technology,Home State,OBC-NCL,Female-only,110742,110742
National Institute of Technology Andhra Pradesh,Bio Technology,Other State,OPEN,Gender-Neutral,74146,78606
National Institute of Technology Andhra Pradesh,Bio Technology,Other State,OPEN,Female-only,102262,102262
National Institute of Technology Andhra Pradesh,Bio Technology,Other State,EWS,Gender-Neutral,81341,81341
National Institute of Technology Andhra Pradesh,Bio Technology,Other State,EWS,Female-only,111293,111293
National Institute of Technology Andhra Pradesh,Bio Technology,Other State,OBC-NCL,Gender-Neutral,80585,84363
National Institute of Technology Andhra Pradesh,Bio Technology,Other State,OBC-NCL,Female-only,122214,122214
National Institute of Technology Andhra Pradesh,Bio Technology,Other State,ST,Gender-Neutral,268239,268239
National Institute of Technology Andhra Pradesh,Chemical Engineering,Home State,OPEN,Gender-Neutral,58841,58841
National Institute of Technology Andhra Pradesh,Chemical Engineering,Home State,SC,Gender-Neutral,203811,203811
National Institute of Technology Andhra Pradesh,Chemical Engineering,Other State,OPEN,Gender-Neutral,57385,58213
National Institute of Technology Andhra Pradesh,Chemical Engineering,Other State,OPEN,Female-only,73464,73464
National Institute of Technology Andhra Pradesh,Chemical Engineering,Other State,EWS,Gender-Neutral,70223,70223
National Institute of Technology Andhra Pradesh,Chemical Engineering,Other State,OBC-NCL,Gender-Neutral,67515,68069
National Institute of Technology Andhra Pradesh,Chemical Engineering,Other State,OBC-NCL,Female-only,89004,89004
National Institute of Technology Andhra Pradesh,Chemical Engineering,Other State,ST,Gender-Neutral,264033,264033
National Institute of Technology Andhra Pradesh,Civil Engineering,Home State,OPEN,Gender-Neutral,69766,69766
National Institute of Technology Andhra Pradesh,Civil Engineering,Home State,EWS,Gender-Neutral,73140,73140
National Institute of Technology Andhra Pradesh,Civil Engineering,Home State,OBC-NCL,Gender-Neutral,77880,83798
National Institute of Technology Andhra Pradesh,Civil Engineering,Home State,ST,Gender-Neutral,281267,281267
National Institute of Technology Andhra Pradesh,Civil Engineering,Other State,OPEN,Gender-Neutral,66190,67509
National Institute of Technology Andhra Pradesh,Civil Engineering,Other State,OPEN,Female-only,96084,96084
National Institute of Technology Andhra Pradesh,Civil Engineering,Other State,EWS,Gender-Neutral,73276,73276
National Institute of Technology Andhra Pradesh,Civil Engineering,Other State,EWS,Female-only,121200,121200
National Institute of Technology Andhra Pradesh,Civil Engineering,Other State,OBC-NCL,Gender-Neutral,69612,75614
National Institute of Technology Andhra Pradesh,Civil Engineering,Other State,OBC-NCL,Female-only,97782,97782
National Institute of Technology Andhra Pradesh,Computer Science and Engineering,Other State,OBC-NCL,Gender-Neutral,29460,29695
National Institute of Technology Andhra Pradesh,Electrical and Electronics Engineering,Home State,OPEN,Gender-Neutral,41193,41193
National Institute of Technology Andhra Pradesh,Electrical and Electronics Engineering,Home State,EWS,Gender-Neutral,48052,48052
National Institute of Technology Andhra Pradesh,Electrical and Electronics Engineering,Home State,OBC-NCL,Gender-Neutral,50654,52087
National Institute of Technology Andhra Pradesh,Electrical and Electronics Engineering,Home State,OBC-NCL,Female-only,73889,73889
National Institute of Technology Andhra Pradesh,Electrical and Electronics Engineering,Other State,OPEN,Gender-Neutral,38227,38383
National Institute of Technology Andhra Pradesh,Electrical and Electronics Engineering,Other State,OPEN,Female-only,60461,60461
National Institute of Technology Andhra Pradesh,Electrical and Electronics Engineering,Other State,EWS,Gender-Neutral,46896,46896
National Institute of Technology Andhra Pradesh,Electrical and Electronics Engineering,Other State,EWS,Female-only,64454,64454
National Institute of Technology Andhra Pradesh,Electrical and Electronics Engineering,Other State,OBC-NCL,Gender-Neutral,48835,48835
National Institute of Technology Andhra Pradesh,Electrical and Electronics Engineering,Other State,OBC-NCL,Female-only,70658,78788
National Institute of Technology Andhra Pradesh,Electronics and Communication Engineering,Home State,EWS,Gender-Neutral,31019,31019
National Institute of Technology Andhra Pradesh,Electronics and Communication Engineering,Other State,OBC-NCL,Gender-Neutral,39403,39668
National Institute of Technology Andhra Pradesh,Electronics and Communication Engineering,Other State,OBC-NCL,Female-only,62723,62723
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Home State,OPEN,Gender-Neutral,49083,49439
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Home State,OPEN,Female-only,75742,75742
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Home State,EWS,Gender-Neutral,50671,50671
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Home State,EWS,Female-only,76915,76915
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Home State,OBC-NCL,Gender-Neutral,56388,59160
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Home State,OBC-NCL,Female-only,92066,92066
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Other State,OPEN,Gender-Neutral,53099,53750
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Other State,OPEN,Female-only,82489,82489
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Other State,EWS,Gender-Neutral,55537,55537
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Other State,EWS,Female-only,97320,97320
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Other State,OBC-NCL,Gender-Neutral,60866,60866
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Other State,OBC-NCL,Female-only,89085,89085
National Institute of Technology Andhra Pradesh,Mechanical Engineering,Other State,SC,Female-only,208331,208331
National Institute of Technology Andhra Pradesh,Metallurgical and Materials Engineering,Home State,OPEN,Gender-Neutral,79045,80114
National Institute of Technology Andhra Pradesh,Metallurgical and Materials Engineering,Home State,EWS,Gender-Neutral,85399,85399
National Institute of Technology Andhra Pradesh,Metallurgical and Materials Engineering,Home State,EWS,Female-only,102073,102073
National Institute of Technology Andhra Pradesh,Metallurgical and Materials Engineering,Other State,OPEN,Gender-Neutral,65861,74996
National Institute of Technology Andhra Pradesh,Metallurgical and Materials Engineering,Other State,EWS,Gender-Neutral,79091,79091
National Institute of Technology Andhra Pradesh,Metallurgical and Materials Engineering,Other State,OBC-NCL,Gender-Neutral,80227,82069
National Institute of Technology Andhra Pradesh,Metallurgical and Materials Engineering,Other State,OBC-NCL,Female-only,100485,100485
National Institute of Technology Andhra Pradesh,Metallurgical and Materials Engineering,Other State,SC,Female-only,250692,250692
National Institute of Technology Arunachal Pradesh,Biosciences and Bioengineering,All India,OBC-NCL,Gender-Neutral,100937,100937
National Institute of Technology Arunachal Pradesh,Biosciences and Bioengineering,All India,ST,Gender-Neutral,424955,449820
National Institute of Technology Arunachal Pradesh,Biosciences and Bioengineering,All India,ST,Female-only,594263,594263
National Institute of Technology Arunachal Pradesh,Biosciences and Bioengineering,Other State,OPEN,Gender-Neutral,89817,95386
National Institute of Technology Arunachal Pradesh,Biosciences and Bioengineering,Other State,OPEN,Female-only,170521,173693
National Institute of Technology Arunachal Pradesh,Biosciences and Bioengineering,Other State,EWS,Gender-Neutral,95956,95956
National Institute of Technology Arunachal Pradesh,Biosciences and Bioengineering,Other State,OBC-NCL,Gender-Neutral,104539,105177
National Institute of Technology Arunachal Pradesh,Biosciences and Bioengineering,Other State,OBC-NCL,Female-only,174695,174695
National Institute of Technology Arunachal Pradesh,Biosciences and Bioengineering,Other State,SC,Gender-Neutral,232846,232846
National Institute of Technology Arunachal Pradesh,Biosciences and Bioengineering,Other State,ST,Gender-Neutral,451367,451367
National Institute of Technology Arunachal Pradesh,Civil Engineering,Home State,ST,Gender-Neutral,517405,528521
National Institute of Technology Arunachal Pradesh,Civil Engineering,Other State,OPEN,Gender-Neutral,80128,84818
National Institute of Technology Arunachal Pradesh,Civil Engineering,Other State,OPEN,Female-only,140270,144298
National Institute of Technology Arunachal Pradesh,Civil Engineering,Other State,EWS,Gender-Neutral,89163,93859
National Institute of Technology Arunachal Pradesh,Civil Engineering,Other State,OBC-NCL,Gender-Neutral,88269,92438
National Institute of Technology Arunachal Pradesh,Civil Engineering,Other State,OBC-NCL,Female-only,149040,155902
National Institute of Technology Arunachal Pradesh,Civil Engineering,Other State,SC,Gender-Neutral,215968,218099
National Institute of Technology Arunachal Pradesh,Civil Engineering,Other State,ST,Gender-Neutral,310238,310238
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,All India,ST,Gender-Neutral,202692,218077
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,Other State,OPEN,Gender-Neutral,44623,44623
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,Other State,OPEN,Female-only,78291,78291
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,Other State,EWS,Gender-Neutral,51448,51448
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,Other State,OBC-NCL,Gender-Neutral,46798,47047
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,Other State,SC,Gender-Neutral,155628,155628
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,Other State,ST,Gender-Neutral,224271,237868
National Institute of Technology Arunachal Pradesh,Electrical Engineering,All India,ST,Gender-Neutral,363528,372855
National Institute of Technology Arunachal Pradesh,Electrical Engineering,Other State,OPEN,Gender-Neutral,65503,67652
National Institute of Technology Arunachal Pradesh,Electrical Engineering,Other State,OPEN,Female-only,94481,94481
National Institute of Technology Arunachal Pradesh,Electrical Engineering,Other State,EWS,Gender-Neutral,74136,74159
National Institute of Technology Arunachal Pradesh,Electrical Engineering,Other State,OBC-NCL,Gender-Neutral,68186,73687
National Institute of Technology Arunachal Pradesh,Electrical Engineering,Other State,ST,Gender-Neutral,383832,392332
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,All India,ST,Gender-Neutral,303841,348795
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,All India,ST,Female-only,390149,390149
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,Home State,SC,Gender-Neutral,562737,562737
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,Other State,OPEN,Gender-Neutral,56796,59251
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,Other State,OPEN,Female-only,85045,85045
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,Other State,EWS,Gender-Neutral,61007,61897
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,Other State,OBC-NCL,Gender-Neutral,59979,61790
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,Other State,SC,Gender-Neutral,181415,181415
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,Other State,SC,Female-only,248079,248079
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,Other State,ST,Gender-Neutral,349213,349643
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,All India,ST,Gender-Neutral,386029,401113
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,All India,ST,Female-only,474283,590189
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,Other State,OPEN,Gender-Neutral,71451,77100
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,Other State,OPEN,Female-only,114060,114060
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,Other State,EWS,Gender-Neutral,81188,90474
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,Other State,OBC-NCL,Gender-Neutral,82372,85771
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,Other State,OBC-NCL,Female-only,128118,128118
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,Other State,SC,Female-only,278320,278320
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,Other State,ST,Gender-Neutral,402536,405542
Maulana Azad National Institute of Technology Bhopal,Architecture,All India,ST,Gender-Neutral,5771,5771
Maulana Azad National Institute of Technology Bhopal,Architecture,Home State,OPEN,Gender-Neutral,3883,3883
Maulana Azad National Institute of Technology Bhopal,Architecture,Home State,OBC-NCL,Gender-Neutral,23913,28735
Maulana Azad National Institute of Technology Bhopal,Architecture,Other State,OPEN,Gender-Neutral,1258,1284
Maulana Azad National Institute of Technology Bhopal,Architecture,Other State,OPEN,Female-only,962,962
Maulana Azad National Institute of Technology Bhopal,Architecture,Other State,EWS,Gender-Neutral,8219,8219
Maulana Azad National Institute of Technology Bhopal,Architecture,Other State,OBC-NCL,Gender-Neutral,2621,3045
Maulana Azad National Institute of Technology Bhopal,Architecture,Other State,SC,Gender-Neutral,6553,6553
Maulana Azad National Institute of Technology Bhopal,Architecture,Other State,ST,Gender-Neutral,11630,11630
Maulana Azad National Institute of Technology Bhopal,Architecture,Other State,ST,Female-only,6303,6303
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,Home State,OPEN,Gender-Neutral,44849,45466
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,Home State,EWS,Gender-Neutral,46377,46377
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,Home State,OBC-NCL,Gender-Neutral,52813,52813
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,Home State,OBC-NCL,Female-only,91932,91932
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,Other State,OPEN,Gender-Neutral,37693,37693
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,Other State,EWS,Gender-Neutral,43396,43396
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,Other State,OBC-NCL,Gender-Neutral,44170,45591
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,Other State,OBC-NCL,Female-only,76140,77822
Maulana Azad National Institute of Technology Bhopal,Civil Engineering,Home State,OPEN,Gender-Neutral,51001,51350
Maulana Azad National Institute of Technology Bhopal,Civil Engineering,Home State,EWS,Gender-Neutral,58342,65976
Maulana Azad National Institute of Technology Bhopal,Civil Engineering,Home State,OBC-NCL,Gender-Neutral,57389,59146
Maulana Azad National Institute of Technology Bhopal,Civil Engineering,Other State,OPEN,Gender-Neutral,46547,47175
