College,Branch,Quota,Category,Gender,Opening Rank,Closing Rank
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,All India,EWS,Gender-Neutral,1537,1589
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,All India,EWS,Female-only,2684,2684
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,All India,OBC-NCL,Gender-Neutral,3438,4696
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,All India,OBC-NCL,Female-only,8474,10045
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,All India,OBC-NCL (PWD),Gender-Neutral,631,631
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,All India,SC,Gender-Neutral,2602,3097
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,All India,SC,Female-only,3371,3371
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,All India,ST,Gender-Neutral,1020,1487
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,All India,ST,Female-only,2278,2278
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,OPEN,Gender-Neutral,21302,27400
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,OPEN,Female-only,34100,35934
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,OPEN (PWD),Gender-Neutral,1184,1909
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,EWS,Gender-Neutral,3889,4471
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,EWS,Female-only,5684,5684
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,OBC-NCL,Gender-Neutral,8874,11404
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,OBC-NCL,Female-only,17147,17695
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,OBC-NCL (PWD),Gender-Neutral,836,836
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,SC,Gender-Neutral,6254,7721
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,SC,Female-only,7939,8334
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,ST,Gender-Neutral,3243,3741
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Artificial Intelligence and Data Engineering,All India,ST,Female-only,3524,3524
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,OPEN,Gender-Neutral,15209,25346
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,OPEN,Female-only,25654,33504
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,OPEN (PWD),Gender-Neutral,1258,1470
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,OPEN (PWD),Female-only,1997,1997
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,EWS,Gender-Neutral,3495,4001
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,EWS,Female-only,5060,5282
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,EWS (PwD),Gender-Neutral,339,339
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,6766,10485
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,OBC-NCL,Female-only,12749,16526
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,OBC-NCL (PWD),Gender-Neutral,689,1201
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,OBC-NCL (PwD),Female-only,922,922
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,SC,Gender-Neutral,3805,6583
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,SC,Female-only,6553,8934
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,SC (PwD),Gender-Neutral,205,205
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,ST,Gender-Neutral,1642,3226
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Computer Science and Engineering,All India,ST,Female-only,3771,4944
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,11210,33035
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,OPEN,Female-only,32376,37609
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,OPEN (PwD),Gender-Neutral,1929,1929
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,4798,5338
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,EWS,Female-only,6025,6640
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,12083,13264
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,19281,19768
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,OBC-NCL (PWD),Gender-Neutral,1011,1011
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,SC,Gender-Neutral,5750,8103
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,SC,Female-only,7972,9213
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,ST,Gender-Neutral,2284,3488
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering,All India,ST,Female-only,3642,3642
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OPEN,Gender-Neutral,9469,20857
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OPEN,Female-only,16782,30330
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OPEN (PWD),Gender-Neutral,536,1089
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OPEN (PwD),Female-only,1100,1100
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,EWS,Gender-Neutral,2900,3353
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,EWS,Female-only,5304,5610
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,EWS (PwD),Gender-Neutral,371,371
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,5543,8167
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OBC-NCL,Female-only,12545,15218
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,OBC-NCL (PWD),Gender-Neutral,725,863
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,SC,Gender-Neutral,2271,5579
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,SC,Female-only,6596,7758
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,ST,Gender-Neutral,1184,2799
Indian Institute of Information Technology Guwahati,Computer Science and Engineering,All India,ST,Female-only,3449,3514
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,6552,27674
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,OPEN,Female-only,34656,38030
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,OPEN (PWD),Gender-Neutral,1206,2042
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,3796,4609
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,EWS,Female-only,6122,6122
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,8160,11972
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,16390,19046
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,OBC-NCL (PWD),Gender-Neutral,1120,1120
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,SC,Gender-Neutral,5485,7188
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,SC,Female-only,8307,9003
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,ST,Gender-Neutral,1766,3268
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering,All India,ST,Female-only,4295,4295
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering ( Artificial Intelligence & Data Science),All India,OPEN,Gender-Neutral,18253,34453
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering ( Artificial Intelligence & Data Science),All India,OPEN,Female-only,43947,43947
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering ( Artificial Intelligence & Data Science),All India,EWS,Gender-Neutral,5567,5771
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering ( Artificial Intelligence & Data Science),All India,OBC-NCL,Gender-Neutral,12828,15257
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering ( Artificial Intelligence & Data Science),All India,OBC-NCL,Female-only,18618,18618
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering ( Artificial Intelligence & Data Science),All India,SC,Gender-Neutral,4755,5905
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering ( Artificial Intelligence & Data Science),All India,ST,Gender-Neutral,3301,3333
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,OPEN,Gender-Neutral,23118,41199
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,OPEN,Female-only,38645,43574
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,OPEN (PWD),Gender-Neutral,980,1223
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,EWS,Gender-Neutral,5871,6361
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,EWS,Female-only,6876,6876
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,12330,16225
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,OBC-NCL,Female-only,17885,19082
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,OBC-NCL (PWD),Gender-Neutral,1257,1329
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,SC,Gender-Neutral,3661,8888
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,SC,Female-only,7587,8160
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,SC (PWD),Gender-Neutral,356,356
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,ST,Gender-Neutral,3769,4725
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering,All India,ST,Female-only,4386,4386
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (Cyber Security),All India,OPEN,Gender-Neutral,35437,41240
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (Cyber Security),All India,OPEN,Female-only,42692,42692
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (Cyber Security),All India,EWS,Gender-Neutral,6386,6442
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (Cyber Security),All India,OBC-NCL,Gender-Neutral,15340,16234
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (Cyber Security),All India,OBC-NCL,Female-only,19120,19120
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (Cyber Security),All India,SC,Gender-Neutral,7500,8424
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (Cyber Security),All India,ST,Gender-Neutral,3904,4741
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering,All India,OPEN,Gender-Neutral,41350,43503
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering,All India,OPEN,Female-only,32015,44052
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering,All India,OPEN (PWD),Gender-Neutral,2348,2348
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering,All India,EWS,Gender-Neutral,6457,6674
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering,All India,EWS,Female-only,7575,7575
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering,All India,OBC-NCL,Gender-Neutral,13068,16935
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering,All India,OBC-NCL,Female-only,19386,19386
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering,All India,OBC-NCL (PWD),Gender-Neutral,1709,1709
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering,All India,SC,Gender-Neutral,8965,9927
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering,All India,SC,Female-only,9210,9210
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering,All India,ST,Gender-Neutral,4700,4990
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Computer Science and Engineering,All India,OPEN,Gender-Neutral,20252,30066
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Computer Science and Engineering,All India,OPEN (PWD),Gender-Neutral,923,1739
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Computer Science and Engineering,All India,EWS,Gender-Neutral,4269,4736
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Computer Science and Engineering,All India,EWS (PWD),Gender-Neutral,373,373
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,8626,12632
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Computer Science and Engineering,All India,OBC-NCL (PWD),Gender-Neutral,1557,1557
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Computer Science and Engineering,All India,SC,Gender-Neutral,4817,8638
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Computer Science and Engineering,All India,ST,Gender-Neutral,3299,4284
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE (Data Science & Analytics),All India,OPEN,Gender-Neutral,24828,32469
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE (Data Science & Analytics),All India,OPEN (PWD),Gender-Neutral,1330,1330
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE (Data Science & Analytics),All India,EWS,Gender-Neutral,4763,5043
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE (Data Science & Analytics),All India,OBC-NCL,Gender-Neutral,11034,14078
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE (Data Science & Analytics),All India,SC,Gender-Neutral,6572,8984
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,CSE (Data Science & Analytics),All India,ST,Gender-Neutral,665,4156
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Information Technology,All India,OPEN,Gender-Neutral,12983,33642
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Information Technology,All India,OPEN (PWD),Gender-Neutral,1386,1386
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Information Technology,All India,EWS,Gender-Neutral,5110,5264
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Information Technology,All India,OBC-NCL,Gender-Neutral,10522,14370
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Information Technology,All India,OBC-NCL (PWD),Gender-Neutral,1626,1626
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Information Technology,All India,SC,Gender-Neutral,4712,9034
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Information Technology,All India,ST,Gender-Neutral,3658,4708
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,OPEN,Gender-Neutral,21276,31801
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,OPEN,Female-only,25976,28384
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,OPEN (PwD),Gender-Neutral,893,1091
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,EWS,Gender-Neutral,4481,5073
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,EWS,Female-only,6280,6280
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,EWS (PWD),Gender-Neutral,184,184
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,OBC-NCL,Gender-Neutral,8787,13386
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,OBC-NCL,Female-only,13033,15742
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,OBC-NCL (PWD),Gender-Neutral,1430,1585
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,SC,Gender-Neutral,4999,8110
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,SC,Female-only,7547,7547
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering,All India,ST,Gender-Neutral,2647,4506
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (Cyber Security),All India,OPEN,Gender-Neutral,26263,33139
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (Cyber Security),All India,OPEN (PWD),Gender-Neutral,1413,1413
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (Cyber Security),All India,EWS,Gender-Neutral,5114,5167
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (Cyber Security),All India,OBC-NCL,Gender-Neutral,12935,14063
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (Cyber Security),All India,SC,Gender-Neutral,7310,8344
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (Cyber Security),All India,ST,Gender-Neutral,4530,4793
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (Data Science),All India,OPEN,Gender-Neutral,29996,32648
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (Data Science),All India,EWS,Gender-Neutral,4877,5098
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (Data Science),All India,OBC-NCL,Gender-Neutral,13418,13778
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (Data Science),All India,SC,Gender-Neutral,5800,8172
